ID,x,y,label_3PCs_k11,label_10PCs_k11
cell_6029,1069.3314,40684.426,1,8
cell_598,20314.787,27724.844,3,8
cell_388,20344.395,31588.627,10,8
cell_1989,15641.659,33751.457,1,8
cell_3686,10129.149,37579.047,10,8
cell_2094,13383.245,33309.28,3,8
cell_451,19289.828,31413.85,1,8
cell_593,20442.803,29877.072,10,8
cell_3704,9890.382,37188.156,1,8
cell_3646,11157.843,37044.734,10,8
cell_4902,8718.696,37634.055,3,10
cell_1728,16123.779,35919.04,8,10
cell_5949,2530.9297,40922.71,10,8
cell_2043,14589.798,32663.46,3,10
cell_669,18340.658,31230.459,8,8
cell_745,19518.127,26638.738,6,10
cell_1986,15678.809,32522.834,10,8
cell_2069,13880.993,33769.66,8,8
cell_526,17639.283,33183.027,8,8
cell_659,18625.645,30378.475,10,8
cell_7049,1055.0924,40362.387,10,8
cell_5014,6027.738,38422.812,8,8
cell_1762,15371.764,35909.035,6,8
cell_6265,4503.5947,31977.617,10,2
cell_2155,16482.582,26990.826,8,8
cell_820,17140.87,25588.752,8,0
cell_5017,6013.385,37831.883,10,10
cell_6145,2685.7483,34852.812,1,0
cell_6144,2689.3027,38291.29,1,0
cell_5273,4878.182,34022.457,10,0
cell_3588,12404.025,34765.18,3,0
cell_6057,5031.9214,35337.605,8,0
cell_5087,8797.118,33607.7,8,0
cell_5235,5726.5527,33421.72,1,0
cell_2387,15735.328,24401.31,10,0
cell_5009,6153.155,37996.63,10,0
cell_3980,12654.545,29890.947,1,8
cell_2256,13829.313,27433.6,10,0
cell_6276,4289.672,33934.113,10,0
cell_2134,17012.602,29217.518,3,10
cell_5049,4959.884,34728.254,8,4
cell_5066,9223.419,31953.49,1,0
cell_3811,12056.575,33706.043,1,2
cell_7335,1177.1237,37018.613,1,0
cell_6269,4441.7593,34908.465,1,0
cell_5225,5943.018,32066.627,1,0
cell_6277,4260.6387,34032.754,1,0
cell_2321,17140.87,25588.752,8,0
cell_3953,13069.617,29288.451,1,8
cell_3871,10400.025,31725.809,8,2
cell_7652,585.78644,34033.785,10,6
cell_6359,2378.4946,33573.965,3,0
cell_5254,5248.637,32103.357,1,0
cell_6423,1065.901,34085.184,1,0
cell_4964,7377.0786,36813.65,10,0
cell_2090,13485.529,31693.496,8,0
cell_7072,444.89435,39903.24,10,0
cell_5041,5168.86,34794.25,1,8
cell_5229,5916.8706,33460.145,1,0
cell_810,17388.152,25246.69,1,8
cell_3812,12026.271,31871.348,8,8
cell_6215,828.80164,38354.203,8,2
cell_6074,4632.78,35942.68,10,0
cell_6115,3509.6086,37056.617,8,4
cell_7633,1065.901,34085.184,1,0
cell_2234,14351.118,28350.64,1,8
cell_2231,14407.152,28586.17,10,8
cell_3701,9932.204,35551.93,8,0
cell_5125,8106.951,31560.031,3,10
cell_673,18270.896,27583.71,8,4
cell_4079,10494.413,30041.047,10,0
cell_6089,4256.759,36732.176,8,4
cell_5517,6275.818,25244.576,10,0
cell_5409,6195.3745,30436.238,4,4
cell_2190,15443.343,27151.154,1,8
cell_4128,9580.402,31067.71,10,0
cell_3813,12038.994,33286.027,10,0
cell_6149,2580.831,36427.9,3,10
cell_2405,15503.669,25439.178,1,0
cell_1823,14190.133,36623.496,8,9
cell_894,17998.729,22228.338,10,0
cell_6152,2569.4727,35042.504,1,2
cell_2498,13591.99,26567.129,10,0
cell_6447,4925.864,29597.809,4,4
cell_5210,6296.247,33008.33,8,0
cell_6335,2776.7456,33701.473,1,0
cell_5242,5539.122,33212.79,10,8
cell_6052,5142.747,37287.5,8,2
cell_6062,4901.981,36417.848,8,0
cell_2501,13535.063,25174.844,8,0
cell_5509,6653.5933,24893.572,10,0
cell_3850,10933.1045,32832.543,1,2
cell_5149,7670.354,33573.668,1,0
cell_6243,4878.182,34022.457,10,0
cell_4994,6585.478,36351.973,1,0
cell_5052,4901.981,36417.848,8,0
cell_3818,11854.226,33365.496,1,0
cell_3709,9717.629,34951.53,8,0
cell_6121,3220.1553,35296.42,1,8
cell_7034,1333.095,39364.48,8,0
cell_3983,12548.449,30156.521,1,8
cell_3756,8651.417,35474.625,8,0
cell_6194,1398.7684,35898.234,10,0
cell_6297,3653.8816,34743.152,1,0
cell_4924,8355.995,35181.89,1,0
cell_7359,577.2342,37184.242,1,2
cell_4116,9812.718,30343.867,3,0
cell_3917,9223.419,31953.49,1,0
cell_2239,14198.4375,28513.508,8,8
cell_7333,1192.1948,37170.223,1,2
cell_3861,10611.4,33855.76,8,0
cell_720,17012.602,29217.518,3,10
cell_956,20593.91,17907.316,10,2
cell_7347,828.80164,38354.203,8,2
cell_5474,8300.921,23917.463,1,0
cell_4353,10269.223,21454.39,10,10
cell_5883,3974.6523,38642.176,10,0
cell_3900,9640.854,34560.773,10,0
cell_4114,9866.856,29964.338,1,0
cell_5435,4925.864,29597.809,4,4
cell_7369,192.54295,34961.984,6,10
cell_5192,6716.3735,34780.035,1,0
cell_6114,3500.3135,35686.824,1,0
cell_4820,5974.8145,41407.8,8,0
cell_5207,6403.5454,31677.604,8,2
cell_5117,8268.826,33481.734,8,0
cell_6173,1870.2313,38448.14,8,0
cell_5042,5142.747,37287.5,8,2
cell_4272,9148.926,22572.197,10,0
cell_4105,9980.409,29768.262,8,0
cell_3884,10096.027,32054.697,8,2
cell_3889,10027.996,31402.38,1,0
cell_5008,6227.9746,36996.63,8,4
cell_3845,11028.893,31890.166,1,0
cell_4905,8645.147,35477.438,10,0
cell_6358,2388.326,33686.82,10,0
cell_3939,8782.395,32348.89,10,0
cell_2287,13069.617,29288.451,1,8
cell_6192,1396.3977,35490.43,1,0
cell_6178,1807.9592,35600.074,1,2
cell_6203,1177.1237,37018.613,1,0
cell_6163,2130.0884,37611.156,10,0
cell_3879,10255.884,34553.027,1,0
cell_4077,10511.24,29494.787,8,0
cell_4000,12184.145,30217.803,10,0
cell_2322,17133.941,25124.756,10,0
cell_6281,4226.254,34821.977,10,0
cell_786,17960.82,26507.727,3,10
cell_3894,9811.645,32669.223,6,10
cell_6123,3181.1316,35848.305,10,0
cell_5183,6898.9517,32892.508,8,4
cell_6155,2540.8015,36138.477,1,0
cell_5088,8782.395,32348.89,10,0
cell_6061,4942.104,37478.69,10,0
cell_6291,3873.2026,34627.766,1,8
cell_6095,4058.86,37700.227,10,0
cell_6137,2812.3647,35831.39,1,0
cell_5022,5859.7383,37559.67,8,4
cell_3892,9863.341,31832.082,1,2
cell_2151,16492.498,27118.39,1,8
cell_4019,11624.955,28404.355,1,2
cell_6093,4120.7324,35552.043,10,0
cell_5160,7426.4443,33793.9,10,0
cell_3855,10813.691,33735.363,8,2
cell_7344,850.3767,34780.875,1,2
cell_5116,8274.558,32499.627,8,8
cell_5568,8664.656,23036.57,10,0
cell_3846,11029.76,33407.277,1,0
cell_5347,7856.2188,29673.648,10,2
cell_3938,8797.118,33607.7,8,0
cell_5114,8343.779,32118.893,8,0
cell_2192,15404.668,27547.025,1,8
cell_2265,13610.9375,30212.947,8,8
cell_2271,13410.395,27598.268,3,0
cell_3841,11164.8,32181.13,10,0
cell_6016,1335.0021,39363.28,8,0
cell_864,18722.043,21527.816,1,2
cell_6201,1192.1948,37170.223,1,2
cell_4420,13215.132,12632.331,4,4
cell_5051,4942.104,37478.69,10,0
cell_3852,10835.846,30750.297,8,2
cell_6025,1191.2126,38917.574,1,2
cell_3837,11359.293,30627.0,1,2
cell_3833,11524.77,33650.656,8,8
cell_7354,621.40796,35736.777,1,0
cell_7375,134.4712,36561.664,1,2
cell_5209,6355.685,33593.72,1,0
cell_3840,11262.478,31293.934,1,0
cell_6112,3577.257,36779.766,1,2
cell_3832,11543.214,30670.229,1,8
cell_6278,4308.359,33747.414,1,0
cell_3930,8947.764,31441.877,1,8
cell_821,17133.941,25124.756,10,0
cell_5162,7431.5713,33037.316,1,2
cell_2325,17014.195,23585.896,10,2
cell_2400,15562.944,24598.443,1,2
cell_2573,16562.836,22183.586,10,2
cell_4008,11923.073,28810.12,10,2
cell_4028,11407.189,29033.957,10,2
cell_7381,34.45973,34875.613,10,2
cell_2367,16154.956,23822.703,10,0
cell_5188,6903.2314,31036.264,10,2
cell_6239,4927.7485,34235.453,3,10
cell_4112,9843.265,29262.828,8,2
cell_4154,8887.397,30811.559,10,0
cell_4090,10340.66,28608.697,6,2
cell_3985,12458.716,29769.709,3,2
cell_6417,1186.4011,34510.3,1,0
cell_2429,14998.055,25304.055,1,2
cell_2583,16259.301,22959.133,10,2
cell_6271,4384.7124,34190.402,3,2
cell_120,21355.176,33028.395,3,5
cell_6292,3850.1729,33962.85,10,0
cell_2301,12811.8955,26600.785,3,2
cell_4169,13157.972,26455.256,6,6
cell_2446,14634.426,24681.797,8,2
cell_4130,9531.807,29323.986,10,2
cell_898,17877.86,20328.148,3,2
cell_5245,5488.603,33616.02,1,2
cell_6316,3268.8997,31920.283,10,2
cell_2572,16600.9,21093.797,6,10
cell_4097,10147.499,30881.023,1,2
cell_911,17490.32,22950.855,10,0
cell_3994,12358.74,27641.81,2,10
cell_849,19982.209,18876.02,3,10
cell_4106,9950.36,29376.918,10,2
cell_5170,7273.1055,32123.29,3,2
cell_2346,16535.682,23300.79,10,2
cell_4015,11706.613,29866.893,10,2
cell_2401,15546.249,23334.16,3,10
cell_7362,400.46323,35039.742,3,2
cell_4091,10269.568,28955.285,10,2
cell_6246,4832.947,32753.602,10,2
cell_928,17087.156,21597.074,8,2
cell_6319,3119.5615,34466.85,1,2
cell_4141,9149.628,29630.4,10,2
cell_886,18195.941,20586.947,3,10
cell_4145,9103.84,30295.125,1,2
cell_7654,538.59894,33390.562,8,2
cell_2194,15370.958,26674.498,10,2
cell_5226,5947.131,32823.145,10,2
cell_3984,12518.601,29723.97,3,2
cell_6280,4253.7446,33218.0,1,2
cell_2576,16484.107,22759.834,8,10
cell_6416,1236.7146,32584.982,3,2
cell_6341,2624.6826,33081.33,10,2
cell_2326,17013.21,25761.22,8,2
cell_792,17844.8,24357.105,3,2
cell_4175,13019.774,26033.422,10,2
cell_5405,6298.8325,30241.197,3,2
cell_6414,1270.8859,33309.445,10,2
cell_4103,10063.154,30623.043,0,2
cell_5194,6701.688,31073.496,1,2
cell_4195,12365.442,26020.521,3,10
cell_798,17587.217,24723.66,3,2
cell_6355,2397.6538,32600.598,10,2
cell_6329,2896.0527,32384.268,10,2
cell_6238,4929.1396,32226.408,10,2
cell_4026,11525.835,28213.59,10,2
cell_991,19702.041,17418.361,3,10
cell_2499,13604.333,25494.719,8,2
cell_2412,15390.947,26081.887,3,2
cell_5195,6676.9805,32294.906,3,2
cell_6360,2310.4814,32058.66,3,2
cell_2398,15552.998,24044.908,3,10
cell_2416,15312.784,25324.322,3,2
cell_2476,14123.316,25737.506,3,10
cell_3977,12732.046,29221.426,3,2
cell_7666,229.19785,33304.855,3,10
cell_5180,7032.3926,30968.584,10,2
cell_6385,1869.646,32671.592,3,2
cell_2449,14584.046,23637.453,8,2
cell_981,19873.178,17728.361,3,10
cell_4082,10457.411,30323.38,1,2
cell_6285,4068.3313,31624.459,10,2
cell_6318,3119.9067,34233.67,8,2
cell_4004,12061.025,27384.965,10,2
cell_6221,5285.4595,32922.13,3,2
cell_5344,7920.646,30225.756,10,2
cell_2491,13803.887,23910.459,3,10
cell_6284,4101.6284,33248.254,8,2
cell_5286,9139.601,30531.592,1,2
cell_6169,1923.1893,34777.71,3,2
cell_2368,16143.46,25524.703,6,2
cell_2585,16216.397,21763.25,3,10
cell_5329,8384.245,30855.533,1,2
cell_5283,9330.4,30160.232,8,2
cell_4111,9894.655,29170.77,3,10
cell_4174,13032.934,25676.08,3,10
cell_7671,77.59544,34118.73,10,2
cell_5330,8260.035,30708.365,1,2
cell_825,17013.21,25761.22,8,2
cell_7639,896.041,33539.297,3,10
cell_5339,8046.097,29913.273,10,2
cell_5236,5714.2373,32338.436,10,2
cell_6336,2715.7244,34352.3,1,2
cell_2296,12843.537,28172.428,8,2
cell_2396,15618.042,24220.734,10,2
cell_3856,10785.159,31462.162,3,2
cell_5173,7198.7783,31013.158,1,2
cell_2360,16368.977,23636.998,1,2
cell_6295,3698.7556,33664.11,1,2
cell_4117,9773.679,29111.584,10,2
cell_7642,869.6733,34371.8,10,2
cell_905,17636.678,21445.012,10,2
cell_2606,15757.936,23005.53,3,10
cell_2214,14975.988,26909.873,6,2
cell_2179,15789.252,26744.074,3,2
cell_1010,19131.89,18386.93,3,10
cell_2247,14044.305,26651.133,10,2
cell_4030,11379.077,28661.514,3,2
cell_4119,9770.076,30741.85,10,2
cell_6298,3665.8115,32416.54,10,2
cell_5349,7773.504,29880.379,3,10
cell_5193,6687.8335,31501.348,1,2
cell_3437,10909.3125,40675.77,3,0
cell_6391,1673.4918,32660.38,10,2
cell_6397,1605.2524,33450.957,1,2
cell_7669,93.93423,33153.78,8,2
cell_5287,9149.628,29630.4,10,2
cell_5342,7977.007,30069.666,3,10
cell_5315,8509.315,29900.656,10,2
cell_6235,5040.6587,32128.033,10,2
cell_6264,4494.342,31773.05,3,10
cell_2610,15691.839,23101.541,10,2
cell_3935,8819.902,31702.785,1,2
cell_4073,10598.435,28317.678,10,2
cell_4017,11680.846,27564.854,8,2
cell_5337,8047.85,30430.389,3,2
cell_883,18271.07,19429.143,3,2
cell_7380,59.682114,35137.133,10,2
cell_2361,16303.808,26456.566,3,9
cell_5265,5040.6587,32128.033,10,2
cell_2459,14366.51,25991.598,10,2
cell_2272,13409.326,28172.695,10,2
cell_5167,7331.026,33179.7,10,2
cell_2336,16789.012,24229.975,8,2
cell_2374,16019.22,25305.234,3,2
cell_5385,6703.579,30025.13,3,2
cell_876,18480.979,20840.219,10,10
cell_6421,1103.9482,34305.6,1,0
cell_5276,4832.947,32753.602,10,2
cell_4190,12573.458,26437.473,8,2
cell_5084,8819.902,31702.785,1,2
cell_5322,8417.495,31053.639,10,2
cell_6256,4595.0596,32758.566,1,2
cell_6272,4314.7026,32921.906,10,2
cell_2254,13847.921,27891.473,3,10
cell_6334,2750.6682,32164.49,3,2
cell_6379,1953.9642,33147.312,10,2
cell_872,18570.197,19797.082,3,2
cell_7378,102.09227,35695.125,10,2
cell_7365,318.59528,34588.562,1,2
cell_2341,16659.613,24524.254,8,2
cell_6352,2448.0254,32556.754,1,2
cell_4161,8602.316,30766.895,1,2
cell_5224,6006.073,31699.3,1,2
cell_5154,7598.267,32741.652,10,2
cell_823,17084.81,23475.504,10,2
cell_6253,4642.806,33056.977,10,2
cell_3921,9123.396,31228.979,6,10
cell_4013,11786.476,30228.08,10,2
cell_5291,9103.84,30295.125,1,2
cell_2384,15793.246,26080.396,10,2
cell_5100,8524.667,32469.97,1,2
cell_2240,14141.536,27627.47,1,2
cell_5220,6056.6455,31059.297,3,2
cell_2428,15054.288,24608.98,3,10
cell_908,17545.402,23192.5,10,2
cell_6395,1677.8837,34374.95,10,2
cell_6259,4566.9097,31363.658,6,10
cell_5253,5306.008,31469.832,3,2
cell_900,17850.926,20753.934,8,2
cell_7658,370.79846,34391.99,1,2
cell_833,16824.852,23746.623,1,2
cell_2438,14745.649,25855.287,10,2
cell_3870,10476.063,30566.146,10,2
cell_3962,12843.537,28172.428,8,2
cell_7634,1050.6583,33764.645,10,2
cell_6363,2315.8123,33129.492,3,2
cell_5182,6934.3784,31542.969,10,2
cell_5211,6317.8975,32256.219,3,2
cell_6378,1940.0536,34436.02,10,2
cell_6348,2515.6458,32560.12,3,2
cell_2458,14387.871,26295.166,8,2
cell_6404,1522.0404,33808.42,1,2
cell_7646,745.23535,33888.883,10,2
cell_5141,7822.425,31912.895,10,2
cell_760,18690.504,23723.703,10,2
cell_6309,3363.9055,33248.586,3,2
cell_6311,3350.2886,32540.72,10,2
cell_771,18318.803,23932.307,3,2
cell_4101,10087.567,29016.73,3,2
cell_6424,1050.6583,33764.645,10,2
cell_2318,17154.658,23871.379,1,0
cell_2456,14443.055,25784.16,10,2
cell_6287,3981.307,32258.701,10,2
cell_4043,11146.072,27902.934,10,2
cell_2277,13357.29,26890.121,3,2
cell_882,18261.201,22137.16,3,10
cell_4034,11408.921,29549.44,3,2
cell_7332,1216.0858,35403.844,10,2
cell_2362,16342.069,24310.775,10,2
cell_865,18713.82,21846.428,3,2
cell_5218,6146.561,33306.08,10,2
cell_784,17969.932,24589.975,3,10
cell_5372,7146.3984,30294.516,8,2
cell_2436,14806.047,25523.717,10,2
cell_859,19174.996,18764.816,3,10
cell_3998,12249.838,28984.04,10,2
cell_5191,6787.046,31095.766,10,2
cell_4153,8898.758,29286.102,10,2
cell_5377,6867.5127,29948.605,10,2
cell_6310,3394.8066,32342.666,10,2
cell_2496,13661.699,27148.76,10,0
cell_2337,16698.195,27053.686,6,10
cell_4158,8734.136,29637.283,1,2
cell_6273,4278.845,31899.447,1,2
cell_2266,13584.748,28007.98,10,2
cell_780,18085.488,23720.357,10,2
cell_2442,14703.157,25405.621,10,2
cell_6374,2101.2844,34423.066,10,2
cell_6328,2907.3289,33421.2,1,2
cell_6343,2536.7803,32223.35,10,2
cell_6301,3577.6921,32271.36,10,2
cell_5174,7171.9775,32745.627,1,2
cell_878,18321.627,21720.49,10,2
cell_6261,4533.764,32545.527,10,2
cell_3920,9114.749,30834.248,10,2
cell_2548,17087.156,21597.074,8,2
cell_5298,8946.846,29781.88,10,2
cell_6321,3089.635,32794.414,3,2
cell_5179,7029.3975,31286.875,1,2
cell_5325,8371.811,29808.246,3,10
cell_7660,349.20532,34063.426,10,2
cell_5227,5948.936,32904.465,1,2
cell_2335,16790.188,23672.338,8,2
cell_5129,8035.035,30990.168,1,2
cell_6425,1020.62946,33199.273,10,2
cell_6436,745.23535,33888.883,10,2
cell_2184,15656.044,26817.016,6,2
cell_6429,896.041,33539.297,3,10
cell_6386,1859.4171,33364.242,10,2
cell_5223,6031.8535,32409.105,10,2
cell_6304,3464.0032,33459.707,10,2
cell_6223,5302.949,31470.66,3,2
cell_4059,10893.342,27860.664,6,10
cell_2363,16274.446,23289.26,8,2
cell_7364,418.8814,35303.2,10,2
cell_2525,13019.774,26033.422,10,2
cell_2393,15646.487,23910.637,8,2
cell_6393,1699.2299,33602.336,1,2
cell_6407,1476.5555,33468.996,1,2
cell_923,17224.521,21913.918,8,2
cell_4099,10094.775,29332.78,8,2
cell_4229,11049.714,26920.557,3,10
cell_862,18845.592,19042.936,10,2
cell_2353,16466.238,26206.104,6,2
cell_6293,3802.3674,32907.92,1,2
cell_6362,2371.7249,32759.17,10,2
cell_6208,970.37384,35116.832,10,2
cell_4152,8946.846,29781.88,10,2
cell_5266,4936.467,31639.229,1,2
cell_835,16789.012,24229.975,8,2
cell_5378,6850.44,30375.504,10,2
cell_2248,14023.8,28108.12,8,2
cell_5139,7901.6816,31108.965,1,2
cell_5241,5563.5303,30885.088,3,2
cell_2516,13250.346,25497.959,3,10
cell_945,16851.678,23045.422,3,10
cell_5158,7488.1406,31000.223,1,2
cell_4056,10975.206,29878.73,8,2
cell_4149,9011.047,29031.945,10,2
cell_3944,13321.612,26684.018,10,2
cell_7377,104.77899,34651.938,10,2
cell_2372,16049.774,26518.055,3,2
cell_6296,3721.171,32630.822,1,2
cell_6338,2681.304,32506.232,1,2
cell_6387,1857.8104,34068.445,10,2
cell_5166,7344.0356,31335.775,1,2
cell_6333,2816.4004,32478.043,3,2
cell_5164,7383.048,32343.523,8,2
cell_2376,15946.887,24731.777,10,2
cell_5244,5535.6484,30766.094,8,2
cell_2298,12854.417,27631.855,10,2
cell_5104,8445.745,31702.227,10,2
cell_6320,3086.3396,32971.152,10,2
cell_2455,14469.796,23869.984,6,10
cell_6236,4936.467,31639.229,1,2
cell_2375,16000.48,24058.102,6,10
cell_824,17014.195,23585.896,10,2
cell_2543,17224.521,21913.918,8,2
cell_5269,4927.7485,34235.453,3,10
cell_2324,17084.81,23475.504,10,2
cell_6283,4123.265,31354.36,3,2
cell_2574,16538.738,21707.305,3,0
cell_7662,266.6306,33895.547,3,2
cell_4038,11262.415,27825.658,10,2
cell_5441,4819.907,31181.729,8,2
cell_6156,2492.148,34865.746,3,2
cell_5304,8808.562,29590.95,3,10
cell_2223,14634.571,26977.51,3,2
cell_7626,1236.7146,32584.982,3,2
cell_4159,8756.082,29382.58,6,10
cell_2334,16824.852,23746.623,1,2
cell_7635,1020.62946,33199.273,10,2
cell_5256,5192.394,31044.03,1,2
cell_5202,6507.7705,32937.918,8,2
cell_5176,7111.593,31698.59,10,2
cell_5197,6618.4443,31128.08,1,2
cell_3996,12286.787,29609.623,3,10
cell_5243,5537.877,32781.566,1,2
cell_6405,1508.2732,32887.742,3,2
cell_5305,8756.082,29382.58,6,10
cell_2418,15273.422,24903.01,10,2
cell_2492,13795.481,26175.842,10,2
cell_4186,12638.31,27060.424,10,2
cell_970,20268.174,17804.465,6,9
cell_776,18238.281,23581.34,10,2
cell_4113,9873.603,29491.232,3,2
cell_4080,10486.415,29257.158,1,2
cell_2484,13984.39,25044.01,10,2
cell_891,18090.092,21824.459,3,10
cell_4016,11692.95,27835.787,10,2
cell_2566,16800.26,20796.348,3,2
cell_990,19710.725,17283.67,3,10
cell_2250,13964.175,27128.43,6,2
cell_799,17578.338,24822.666,10,2
cell_6357,2369.915,32269.008,10,2
cell_840,20602.064,18825.889,3,10
cell_998,19564.926,17641.379,3,10
cell_2273,13406.44,28266.305,8,2
cell_4005,12024.128,28345.947,1,2
cell_5222,6029.1914,32201.908,3,10
cell_2267,13551.309,27316.814,3,2
cell_2198,15256.478,27442.379,8,10
cell_916,17333.57,23106.451,3,2
cell_5367,7287.2188,29731.283,3,2
cell_5120,8229.956,31180.998,8,2
cell_895,17961.828,19970.615,3,10
cell_4184,12742.869,26794.2,8,2
cell_2305,12791.669,28840.64,6,2
cell_656,18760.701,30076.46,6,9
cell_3905,9572.133,31260.357,1,2
cell_7356,632.3706,34939.637,1,2
cell_4058,10913.667,27670.467,10,2
cell_4104,10069.036,30043.02,1,2
cell_3971,12791.669,28840.64,6,2
cell_3976,12708.182,27742.57,6,10
cell_2424,15152.716,24138.86,10,0
cell_7631,1103.9482,34305.6,1,0
cell_2454,14486.551,25280.498,10,2
cell_6748,473.11594,44204.727,10,0
cell_946,16743.684,20894.303,3,2
cell_5299,8898.758,29286.102,10,2
cell_6313,3350.887,33077.395,3,2
cell_6373,2066.422,33283.316,10,2
cell_2451,14550.095,26527.508,10,2
cell_6401,1586.5631,33617.37,10,2
cell_3995,12272.011,28456.514,1,2
cell_6432,869.6733,34371.8,10,2
cell_2255,13855.418,28203.525,3,10
cell_910,17511.09,21180.771,10,2
cell_2434,14942.94,26123.828,3,10
cell_5271,4885.3647,33613.688,6,2
cell_3189,15200.38,853.42303,3,1
cell_6200,1216.0858,35403.844,10,2
cell_2188,15535.386,26547.588,10,2
cell_2344,16564.662,25951.674,3,2
cell_6361,2340.5413,34353.605,3,2
cell_6340,2662.4675,33263.78,1,2
cell_5309,8643.975,29680.982,10,2
cell_2470,14191.531,23960.68,3,10
cell_817,17154.658,23871.379,1,0
cell_5172,7236.1284,31632.023,3,2
cell_5268,4929.1396,32226.408,10,2
cell_4052,10967.597,28022.068,8,2
cell_6262,4550.4053,33730.113,1,2
cell_7661,259.40622,34054.906,10,2
cell_6241,4885.3647,33613.688,6,2
cell_6312,3328.0413,32414.242,1,2
cell_6350,2472.749,34289.957,10,2
cell_987,19729.967,16827.69,3,10
cell_7623,1325.3851,34224.13,1,2
cell_3964,12854.417,27631.855,10,2
cell_5240,5625.5234,30987.512,3,2
cell_6286,4044.8794,33929.77,10,2
cell_6349,2473.724,34189.543,10,2
cell_3989,12402.459,29317.463,8,2
cell_4230,11025.813,26980.795,3,2
cell_6413,1338.5233,34223.906,1,2
cell_2440,14748.501,24431.09,3,2
cell_2486,13911.166,24205.557,3,10
cell_5251,5285.4595,32922.13,3,2
cell_2370,16098.931,26033.791,8,2
cell_4044,11083.978,27926.203,10,2
cell_834,16790.188,23672.338,8,2
cell_2378,15905.098,26401.477,10,2
cell_6186,1566.2576,34911.54,10,2
cell_2252,13896.711,26825.816,10,2
cell_7360,516.93994,35609.582,8,2
cell_896,17932.799,19654.559,3,10
cell_5383,6727.9033,30483.314,6,10
cell_5247,5469.672,31444.621,3,2
cell_2452,14540.841,25955.13,3,2
cell_5138,7890.52,32443.96,1,2
cell_7624,1270.8859,33309.445,10,2
cell_2475,14133.048,25235.676,3,2
cell_6365,2303.85,33846.465,10,2
cell_4118,9774.577,30200.37,10,2
cell_5168,7321.512,32032.0,10,2
cell_3912,9373.136,31490.068,10,2
cell_2343,16600.121,25260.156,3,2
cell_7676,21.548365,33954.027,1,2
cell_2395,15618.575,25744.096,10,2
cell_938,16918.19,22429.18,6,2
cell_2281,13211.2,27335.834,3,2
cell_4137,9336.192,30158.3,8,2
cell_2391,15658.087,24980.06,10,2
cell_3906,9541.981,31334.686,10,2
cell_6370,2129.1086,33958.555,1,2
cell_5196,6648.036,31987.746,10,0
cell_5295,9011.047,29031.945,10,2
cell_6356,2393.9683,33096.273,3,10
cell_5390,6622.7354,30226.078,10,2
cell_6268,4455.879,32054.684,10,2
cell_5313,8609.144,28819.143,10,2
cell_869,18630.818,20518.973,10,2
cell_2524,13032.934,25676.08,3,10
cell_5332,8245.873,30360.982,10,2
cell_2578,16446.217,22574.553,10,2
cell_4040,11230.452,28442.908,3,2
cell_808,17393.59,23571.82,9,10
cell_4284,8656.395,23870.295,10,0
cell_4356,10183.663,21685.838,6,0
cell_5475,8199.177,23758.809,10,0
cell_2761,13674.936,17336.576,3,0
cell_4362,9941.498,22341.115,8,4
cell_4398,13194.792,16175.628,1,0
cell_4349,10745.247,21793.576,10,0
cell_4406,12990.088,18206.871,10,0
cell_6507,2475.7273,28449.22,1,0
cell_5505,6787.9653,25571.54,8,0
cell_5965,2295.9028,40849.81,1,8
cell_2230,14445.533,27390.229,0,0
cell_4338,11090.657,20103.64,10,0
cell_4400,13109.343,16994.14,1,0
cell_5512,6565.6772,26151.383,1,0
cell_4404,13046.613,17943.809,10,0
cell_4361,10074.488,22179.902,10,0
cell_4399,13135.184,16479.219,10,0
cell_4403,13086.818,15661.83,10,0
cell_746,19440.043,26229.72,3,0
cell_5492,7604.8833,24139.959,10,0
cell_4325,11517.003,20190.912,10,0
cell_5536,5399.457,25924.906,1,0
cell_4308,11954.247,19545.354,6,10
cell_4328,11287.307,20813.37,10,0
cell_5502,6904.442,25480.623,10,0
cell_5486,7885.938,23400.855,10,8
cell_2772,13309.756,17236.164,8,0
cell_5495,7400.709,24357.201,10,0
cell_4345,10959.608,20638.324,1,8
cell_5465,8551.475,22852.385,10,0
cell_5472,8323.251,23540.312,10,0
cell_4366,9881.498,21848.316,1,0
cell_2783,12990.088,18206.871,10,0
cell_6502,2901.5845,27991.023,1,0
cell_4250,10081.891,22701.523,1,0
cell_5543,4997.4272,26385.945,3,0
cell_4334,11170.761,21415.066,10,0
cell_2785,12940.857,15932.524,10,0
cell_4042,11134.206,30549.96,10,2
cell_5520,6166.003,26326.633,10,0
cell_6500,3006.4197,28156.236,1,0
cell_4321,11555.293,20713.021,1,0
cell_2778,13073.278,17498.8,10,0
cell_2781,13046.613,17943.809,10,0
cell_4385,9054.018,22199.203,10,0
cell_2793,12856.588,16775.082,1,0
cell_4390,8916.6045,22562.28,10,0
cell_4384,9120.912,23139.465,10,0
cell_4307,11987.074,20576.744,1,0
cell_5489,7725.1494,24881.24,8,8
cell_2765,13521.09,17551.664,1,0
cell_5482,7903.2476,24639.262,10,0
cell_5541,5029.5933,26160.38,1,0
cell_4401,13073.278,17498.8,10,0
cell_5548,4710.537,26275.047,8,0
cell_4336,11097.606,19851.621,10,8
cell_4413,12917.19,17607.262,10,0
cell_5515,6532.153,25175.8,10,0
cell_4330,11292.513,19677.309,1,0
