barcode,mclust,x,y
cell_6319,6,3119.5615,34466.85
cell_4141,6,9149.628,29630.4
cell_886,2,18195.941,20586.947
cell_4145,6,9103.84,30295.125
cell_7654,6,538.59894,33390.562
cell_2194,7,15370.958,26674.498
cell_5226,6,5947.131,32823.145
cell_3984,6,12518.601,29723.97
cell_6280,6,4253.7446,33218.0
cell_2576,6,16484.107,22759.834
cell_6416,6,1236.7146,32584.982
cell_6341,6,2624.6826,33081.33
cell_2326,6,17013.21,25761.22
cell_792,6,17844.8,24357.105
cell_4175,6,13019.774,26033.422
cell_5405,6,6298.8325,30241.197
cell_6414,6,1270.8859,33309.445
cell_4103,6,10063.154,30623.043
cell_5194,6,6701.688,31073.496
cell_4195,2,12365.442,26020.521
cell_798,6,17587.217,24723.66
cell_6355,6,2397.6538,32600.598
cell_6329,6,2896.0527,32384.268
cell_6238,6,4929.1396,32226.408
cell_4026,6,11525.835,28213.59
cell_991,2,19702.041,17418.361
cell_2499,6,13604.333,25494.719
cell_2412,6,15390.947,26081.887
cell_5195,6,6676.9805,32294.906
cell_6360,6,2310.4814,32058.66
cell_2398,6,15552.998,24044.908
cell_2416,6,15312.784,25324.322
cell_2476,7,14123.316,25737.506
cell_3977,2,12732.046,29221.426
cell_7666,2,229.19785,33304.855
cell_5180,6,7032.3926,30968.584
cell_6385,6,1869.646,32671.592
cell_2449,6,14584.046,23637.453
cell_981,6,19873.178,17728.361
cell_4082,10,10457.411,30323.38
cell_6285,6,4068.3313,31624.459
cell_6318,6,3119.9067,34233.67
cell_4004,6,12061.025,27384.965
cell_6221,6,5285.4595,32922.13
cell_5344,6,7920.646,30225.756
cell_2491,2,13803.887,23910.459
cell_6284,6,4101.6284,33248.254
cell_5286,6,9139.601,30531.592
cell_6169,6,1923.1893,34777.71
cell_2368,6,16143.46,25524.703
cell_2585,6,16216.397,21763.25
cell_5329,6,8384.245,30855.533
cell_5283,6,9330.4,30160.232
cell_4111,6,9894.655,29170.77
cell_4174,6,13032.934,25676.08
cell_7671,6,77.59544,34118.73
cell_5330,6,8260.035,30708.365
cell_825,6,17013.21,25761.22
cell_7639,6,896.041,33539.297
cell_5339,6,8046.097,29913.273
cell_5236,6,5714.2373,32338.436
cell_6336,6,2715.7244,34352.3
cell_2296,4,12843.537,28172.428
cell_2396,2,15618.042,24220.734
cell_3856,2,10785.159,31462.162
cell_5173,6,7198.7783,31013.158
cell_2360,6,16368.977,23636.998
cell_6295,6,3698.7556,33664.11
cell_4117,6,9773.679,29111.584
cell_7642,6,869.6733,34371.8
cell_905,6,17636.678,21445.012
cell_2606,2,15757.936,23005.53
cell_2214,6,14975.988,26909.873
cell_2179,6,15789.252,26744.074
cell_1010,6,19131.89,18386.93
cell_2247,6,14044.305,26651.133
cell_4030,6,11379.077,28661.514
cell_4119,6,9770.076,30741.85
cell_6298,6,3665.8115,32416.54
cell_5349,2,7773.504,29880.379
cell_5193,6,6687.8335,31501.348
cell_3437,2,10909.3125,40675.77
cell_6391,6,1673.4918,32660.38
cell_6397,6,1605.2524,33450.957
cell_7669,6,93.93423,33153.78
cell_5287,6,9149.628,29630.4
cell_5342,2,7977.007,30069.666
cell_5315,6,8509.315,29900.656
cell_6235,6,5040.6587,32128.033
cell_6264,2,4494.342,31773.05
cell_2610,6,15691.839,23101.541
cell_3935,6,8819.902,31702.785
cell_4073,2,10598.435,28317.678
cell_4017,6,11680.846,27564.854
cell_5337,6,8047.85,30430.389
cell_883,2,18271.07,19429.143
cell_7380,6,59.682114,35137.133
cell_2361,6,16303.808,26456.566
cell_5265,6,5040.6587,32128.033
cell_2459,6,14366.51,25991.598
cell_2272,6,13409.326,28172.695
cell_5167,6,7331.026,33179.7
cell_2336,6,16789.012,24229.975
cell_2374,6,16019.22,25305.234
cell_5385,2,6703.579,30025.13
cell_876,2,18480.979,20840.219
cell_6421,10,1103.9482,34305.6
cell_5276,6,4832.947,32753.602
cell_4190,6,12573.458,26437.473
cell_5084,6,8819.902,31702.785
cell_5322,6,8417.495,31053.639
cell_6256,6,4595.0596,32758.566
cell_6272,6,4314.7026,32921.906
cell_2254,6,13847.921,27891.473
cell_6334,6,2750.6682,32164.49
cell_6379,6,1953.9642,33147.312
cell_872,6,18570.197,19797.082
cell_7378,6,102.09227,35695.125
cell_7365,6,318.59528,34588.562
cell_2341,6,16659.613,24524.254
cell_6352,6,2448.0254,32556.754
cell_4161,6,8602.316,30766.895
cell_5224,6,6006.073,31699.3
cell_5154,6,7598.267,32741.652
cell_823,6,17084.81,23475.504
cell_6253,6,4642.806,33056.977
cell_3921,2,9123.396,31228.979
cell_4013,6,11786.476,30228.08
cell_5291,6,9103.84,30295.125
cell_2384,6,15793.246,26080.396
cell_5100,6,8524.667,32469.97
cell_2240,6,14141.536,27627.47
cell_5220,6,6056.6455,31059.297
cell_2428,2,15054.288,24608.98
cell_908,6,17545.402,23192.5
cell_6395,6,1677.8837,34374.95
cell_6259,6,4566.9097,31363.658
cell_5253,6,5306.008,31469.832
cell_900,6,17850.926,20753.934
cell_7658,6,370.79846,34391.99
cell_833,6,16824.852,23746.623
cell_2438,6,14745.649,25855.287
cell_3870,6,10476.063,30566.146
cell_3962,4,12843.537,28172.428
cell_7634,6,1050.6583,33764.645
cell_6363,6,2315.8123,33129.492
cell_5182,6,6934.3784,31542.969
cell_5211,6,6317.8975,32256.219
cell_6378,6,1940.0536,34436.02
cell_6348,6,2515.6458,32560.12
cell_2458,6,14387.871,26295.166
cell_6404,6,1522.0404,33808.42
cell_7646,6,745.23535,33888.883
cell_5141,6,7822.425,31912.895
cell_760,6,18690.504,23723.703
cell_6309,6,3363.9055,33248.586
cell_6311,6,3350.2886,32540.72
cell_771,6,18318.803,23932.307
cell_4101,6,10087.567,29016.73
cell_6424,6,1050.6583,33764.645
cell_2318,6,17154.658,23871.379
cell_2456,6,14443.055,25784.16
cell_6287,6,3981.307,32258.701
cell_4043,6,11146.072,27902.934
cell_2277,6,13357.29,26890.121
cell_882,2,18261.201,22137.16
cell_4034,6,11408.921,29549.44
cell_7332,6,1216.0858,35403.844
cell_2362,6,16342.069,24310.775
cell_865,6,18713.82,21846.428
cell_5218,6,6146.561,33306.08
cell_784,6,17969.932,24589.975
cell_5372,6,7146.3984,30294.516
cell_2436,6,14806.047,25523.717
cell_859,6,19174.996,18764.816
cell_3998,6,12249.838,28984.04
cell_5191,6,6787.046,31095.766
cell_4153,6,8898.758,29286.102
cell_5377,6,6867.5127,29948.605
cell_6310,6,3394.8066,32342.666
cell_2496,6,13661.699,27148.76
cell_2337,2,16698.195,27053.686
cell_4158,6,8734.136,29637.283
cell_6273,6,4278.845,31899.447
cell_2266,6,13584.748,28007.98
cell_780,6,18085.488,23720.357
cell_2442,2,14703.157,25405.621
cell_6374,6,2101.2844,34423.066
cell_6328,6,2907.3289,33421.2
cell_6343,6,2536.7803,32223.35
cell_6301,6,3577.6921,32271.36
cell_5174,6,7171.9775,32745.627
cell_878,6,18321.627,21720.49
cell_6261,6,4533.764,32545.527
cell_3920,6,9114.749,30834.248
cell_2548,6,17087.156,21597.074
cell_5298,6,8946.846,29781.88
cell_6321,6,3089.635,32794.414
cell_5179,6,7029.3975,31286.875
cell_5325,6,8371.811,29808.246
cell_7660,6,349.20532,34063.426
cell_5227,6,5948.936,32904.465
cell_2335,6,16790.188,23672.338
cell_5129,6,8035.035,30990.168
cell_6425,6,1020.62946,33199.273
cell_6436,6,745.23535,33888.883
cell_2184,6,15656.044,26817.016
cell_6429,6,896.041,33539.297
cell_6386,6,1859.4171,33364.242
cell_5223,6,6031.8535,32409.105
cell_6304,6,3464.0032,33459.707
cell_6223,6,5302.949,31470.66
cell_4059,2,10893.342,27860.664
cell_2363,6,16274.446,23289.26
cell_7364,2,418.8814,35303.2
cell_2525,6,13019.774,26033.422
cell_2393,6,15646.487,23910.637
cell_6393,6,1699.2299,33602.336
cell_6407,6,1476.5555,33468.996
cell_923,6,17224.521,21913.918
cell_4099,6,10094.775,29332.78
cell_4229,6,11049.714,26920.557
cell_862,6,18845.592,19042.936
cell_2353,6,16466.238,26206.104
cell_6293,6,3802.3674,32907.92
cell_6362,6,2371.7249,32759.17
cell_6208,6,970.37384,35116.832
cell_4152,6,8946.846,29781.88
cell_5266,6,4936.467,31639.229
cell_835,6,16789.012,24229.975
cell_5378,6,6850.44,30375.504
cell_2248,6,14023.8,28108.12
cell_5139,6,7901.6816,31108.965
cell_5241,6,5563.5303,30885.088
cell_2516,2,13250.346,25497.959
cell_945,2,16851.678,23045.422
cell_5158,6,7488.1406,31000.223
cell_4056,6,10975.206,29878.73
cell_4149,6,9011.047,29031.945
cell_3944,6,13321.612,26684.018
cell_7377,6,104.77899,34651.938
cell_2372,6,16049.774,26518.055
cell_6296,6,3721.171,32630.822
cell_6338,6,2681.304,32506.232
cell_6387,6,1857.8104,34068.445
cell_5166,6,7344.0356,31335.775
cell_6333,6,2816.4004,32478.043
cell_5164,6,7383.048,32343.523
cell_2376,6,15946.887,24731.777
cell_5244,6,5535.6484,30766.094
cell_2298,6,12854.417,27631.855
cell_5104,6,8445.745,31702.227
cell_6320,6,3086.3396,32971.152
cell_2455,2,14469.796,23869.984
cell_6236,6,4936.467,31639.229
cell_2375,6,16000.48,24058.102
cell_824,6,17014.195,23585.896
cell_2543,6,17224.521,21913.918
cell_5269,6,4927.7485,34235.453
cell_2324,6,17084.81,23475.504
cell_6283,6,4123.265,31354.36
cell_2574,2,16538.738,21707.305
cell_7662,6,266.6306,33895.547
cell_4038,6,11262.415,27825.658
cell_5441,6,4819.907,31181.729
cell_6156,6,2492.148,34865.746
cell_5304,6,8808.562,29590.95
cell_2223,6,14634.571,26977.51
cell_7626,6,1236.7146,32584.982
cell_4159,2,8756.082,29382.58
cell_2334,6,16824.852,23746.623
cell_7635,6,1020.62946,33199.273
cell_5256,10,5192.394,31044.03
cell_5202,6,6507.7705,32937.918
cell_5176,6,7111.593,31698.59
cell_5197,6,6618.4443,31128.08
cell_3996,6,12286.787,29609.623
cell_5243,6,5537.877,32781.566
cell_6405,7,1508.2732,32887.742
cell_5305,2,8756.082,29382.58
cell_2418,6,15273.422,24903.01
cell_2492,6,13795.481,26175.842
cell_4186,6,12638.31,27060.424
cell_970,5,20268.174,17804.465
cell_776,6,18238.281,23581.34
cell_4113,6,9873.603,29491.232
cell_4080,10,10486.415,29257.158
cell_2484,6,13984.39,25044.01
cell_891,2,18090.092,21824.459
cell_4016,6,11692.95,27835.787
cell_2566,6,16800.26,20796.348
cell_990,2,19710.725,17283.67
cell_2250,6,13964.175,27128.43
cell_799,6,17578.338,24822.666
cell_6357,6,2369.915,32269.008
cell_840,6,20602.064,18825.889
cell_998,6,19564.926,17641.379
cell_2273,6,13406.44,28266.305
cell_4005,6,12024.128,28345.947
cell_5222,6,6029.1914,32201.908
cell_2267,6,13551.309,27316.814
cell_2198,2,15256.478,27442.379
cell_916,2,17333.57,23106.451
cell_5367,6,7287.2188,29731.283
cell_5120,6,8229.956,31180.998
cell_895,2,17961.828,19970.615
cell_4184,6,12742.869,26794.2
cell_2305,2,12791.669,28840.64
cell_656,1,18760.701,30076.46
cell_3905,6,9572.133,31260.357
cell_7356,6,632.3706,34939.637
cell_4058,6,10913.667,27670.467
cell_4104,6,10069.036,30043.02
cell_3971,2,12791.669,28840.64
cell_3976,2,12708.182,27742.57
cell_2424,2,15152.716,24138.86
cell_7631,10,1103.9482,34305.6
cell_2454,6,14486.551,25280.498
cell_6748,2,473.11594,44204.727
cell_946,6,16743.684,20894.303
cell_5299,6,8898.758,29286.102
cell_6313,6,3350.887,33077.395
cell_6373,6,2066.422,33283.316
cell_2451,6,14550.095,26527.508
cell_6401,6,1586.5631,33617.37
cell_3995,6,12272.011,28456.514
cell_6432,6,869.6733,34371.8
cell_2255,6,13855.418,28203.525
cell_910,6,17511.09,21180.771
cell_2434,6,14942.94,26123.828
cell_5271,2,4885.3647,33613.688
cell_3189,6,15200.38,853.42303
cell_6200,6,1216.0858,35403.844
cell_2188,6,15535.386,26547.588
cell_2344,6,16564.662,25951.674
cell_6361,6,2340.5413,34353.605
cell_6340,6,2662.4675,33263.78
cell_5309,6,8643.975,29680.982
cell_2470,2,14191.531,23960.68
cell_817,6,17154.658,23871.379
cell_5172,6,7236.1284,31632.023
cell_5268,6,4929.1396,32226.408
cell_4052,6,10967.597,28022.068
cell_6262,10,4550.4053,33730.113
cell_7661,6,259.40622,34054.906
cell_6241,2,4885.3647,33613.688
cell_6312,6,3328.0413,32414.242
cell_6350,6,2472.749,34289.957
cell_987,6,19729.967,16827.69
cell_7623,6,1325.3851,34224.13
cell_3964,6,12854.417,27631.855
cell_5240,6,5625.5234,30987.512
cell_6286,6,4044.8794,33929.77
cell_6349,6,2473.724,34189.543
cell_3989,6,12402.459,29317.463
cell_4230,6,11025.813,26980.795
cell_6413,6,1338.5233,34223.906
cell_2440,6,14748.501,24431.09
cell_2486,2,13911.166,24205.557
cell_5251,6,5285.4595,32922.13
cell_2370,6,16098.931,26033.791
cell_4044,6,11083.978,27926.203
cell_834,6,16790.188,23672.338
cell_2378,6,15905.098,26401.477
cell_6186,6,1566.2576,34911.54
cell_2252,6,13896.711,26825.816
cell_7360,6,516.93994,35609.582
cell_896,2,17932.799,19654.559
cell_5383,2,6727.9033,30483.314
cell_5247,6,5469.672,31444.621
cell_2452,6,14540.841,25955.13
cell_5138,6,7890.52,32443.96
cell_7624,6,1270.8859,33309.445
cell_2475,2,14133.048,25235.676
cell_6365,6,2303.85,33846.465
cell_4118,6,9774.577,30200.37
cell_5168,10,7321.512,32032.0
cell_3912,6,9373.136,31490.068
cell_2343,6,16600.121,25260.156
cell_7676,6,21.548365,33954.027
cell_2395,6,15618.575,25744.096
cell_938,6,16918.19,22429.18
cell_2281,6,13211.2,27335.834
cell_4137,6,9336.192,30158.3
cell_2391,6,15658.087,24980.06
cell_3906,6,9541.981,31334.686
cell_6370,6,2129.1086,33958.555
cell_5196,6,6648.036,31987.746
cell_5295,6,9011.047,29031.945
cell_6356,6,2393.9683,33096.273
cell_5390,6,6622.7354,30226.078
cell_6268,6,4455.879,32054.684
cell_5313,6,8609.144,28819.143
cell_869,6,18630.818,20518.973
cell_2524,6,13032.934,25676.08
cell_5332,6,8245.873,30360.982
cell_2578,6,16446.217,22574.553
cell_4040,6,11230.452,28442.908
cell_808,6,17393.59,23571.82
cell_4284,2,8656.395,23870.295
cell_4356,2,10183.663,21685.838
cell_5475,2,8199.177,23758.809
cell_2761,2,13674.936,17336.576
cell_4362,2,9941.498,22341.115
cell_4398,2,13194.792,16175.628
cell_4349,2,10745.247,21793.576
cell_4406,2,12990.088,18206.871
cell_6507,2,2475.7273,28449.22
cell_5505,2,6787.9653,25571.54
cell_5965,1,2295.9028,40849.81
cell_2230,2,14445.533,27390.229
cell_4338,2,11090.657,20103.64
cell_4400,2,13109.343,16994.14
cell_5512,2,6565.6772,26151.383
cell_4404,2,13046.613,17943.809
cell_4361,2,10074.488,22179.902
cell_4399,2,13135.184,16479.219
cell_4403,2,13086.818,15661.83
cell_746,2,19440.043,26229.72
cell_5492,2,7604.8833,24139.959
cell_4325,2,11517.003,20190.912
cell_5536,2,5399.457,25924.906
cell_4308,2,11954.247,19545.354
cell_4328,2,11287.307,20813.37
cell_5502,2,6904.442,25480.623
cell_5486,2,7885.938,23400.855
cell_2772,2,13309.756,17236.164
cell_5495,2,7400.709,24357.201
cell_4345,2,10959.608,20638.324
cell_5465,2,8551.475,22852.385
cell_5472,2,8323.251,23540.312
cell_4366,2,9881.498,21848.316
cell_2783,2,12990.088,18206.871
cell_6502,10,2901.5845,27991.023
cell_4250,2,10081.891,22701.523
cell_5543,2,4997.4272,26385.945
cell_4334,2,11170.761,21415.066
cell_2785,2,12940.857,15932.524
cell_4042,2,11134.206,30549.96
cell_5520,2,6166.003,26326.633
cell_6500,2,3006.4197,28156.236
cell_4321,2,11555.293,20713.021
cell_2778,2,13073.278,17498.8
cell_2781,2,13046.613,17943.809
cell_4385,2,9054.018,22199.203
cell_2793,2,12856.588,16775.082
cell_4390,2,8916.6045,22562.28
cell_4384,2,9120.912,23139.465
cell_4307,2,11987.074,20576.744
cell_5489,2,7725.1494,24881.24
cell_2765,2,13521.09,17551.664
cell_5482,2,7903.2476,24639.262
cell_5541,10,5029.5933,26160.38
cell_4401,2,13073.278,17498.8
cell_5548,2,4710.537,26275.047
cell_4336,2,11097.606,19851.621
cell_4413,2,12917.19,17607.262
cell_5515,2,6532.153,25175.8
cell_4330,2,11292.513,19677.309
cell_5468,2,8452.027,23654.57
cell_4327,2,11408.076,20200.42
cell_2677,2,12925.915,18574.95
cell_5481,2,8039.722,23540.203
cell_5557,2,9054.018,22199.203
cell_4322,2,11555.357,19763.506
cell_4342,2,10957.525,19958.871
cell_7366,6,290.25906,35372.48
cell_6495,2,3223.5723,28117.854
cell_4408,2,12940.857,15932.524
cell_5516,2,6353.154,25897.236
cell_6528,2,1128.0007,28451.041
cell_4352,2,10424.826,21888.875
cell_5511,2,6610.6416,25498.156
cell_6512,2,2154.1401,28572.604
cell_4344,2,10961.863,20093.154
cell_2385,2,15766.647,25604.207
cell_2764,2,13515.137,16516.168
cell_5510,2,6585.1855,25856.01
cell_2770,2,13363.11,17990.293
cell_2780,2,13086.818,15661.83
cell_5514,2,6476.832,25508.904
cell_5485,2,7880.2563,23539.111
cell_4354,2,10258.79,22098.988
cell_4320,2,11543.066,20437.531
cell_5552,2,9308.416,21884.646
cell_4380,2,9315.586,21881.26
cell_6489,2,3426.826,27733.89
cell_4416,2,12856.588,16775.082
cell_6530,2,1080.7107,28898.984
cell_2762,2,13654.265,16390.975
cell_5490,2,7685.275,23867.59
cell_6534,10,728.0202,28636.041
cell_5461,2,8667.962,23913.781
cell_5476,2,8226.64,24080.23
cell_2790,2,12917.19,17607.262
cell_4368,2,9753.66,21465.068
cell_4318,2,11654.685,20191.895
cell_4395,2,13303.364,17232.803
cell_4335,2,11115.498,19620.43
cell_5560,2,9011.955,23111.316
cell_803,2,17525.182,25108.807
cell_4333,2,11211.427,21289.166
cell_6179,2,1699.5886,35571.887
cell_6533,2,851.86285,28748.875
cell_5519,2,6168.606,25765.184
cell_4372,2,9606.154,21915.293
cell_6510,2,2295.296,28585.5
cell_5522,2,6017.9,26345.361
cell_5498,2,7172.716,25357.297
cell_2786,2,12972.058,16265.801
cell_5487,2,7912.9263,23808.117
cell_4315,2,11836.779,20741.82
cell_6505,2,2628.5405,28283.744
cell_5469,2,8416.375,23728.518
cell_4341,2,10969.822,20183.314
cell_6467,2,4358.887,27501.152
cell_5530,2,5668.57,26374.535
cell_777,2,18222.86,25196.809
cell_5504,2,6809.153,25733.912
cell_5446,2,9395.147,22637.068
cell_2777,2,13109.343,16994.14
cell_4409,2,12972.058,16265.801
cell_5518,2,6275.8516,26188.686
cell_4367,2,9838.113,21588.873
cell_4317,2,11681.183,20897.408
cell_787,2,17934.623,26488.73
cell_789,2,17911.262,26243.764
cell_6520,2,1657.1638,28152.66
cell_4363,2,10008.026,21917.357
cell_6514,2,2016.043,28430.31
cell_4326,2,11473.091,20828.05
cell_4332,2,11266.545,20056.996
cell_5500,10,7073.596,25475.93
cell_3640,2,11321.416,37718.8
cell_5470,2,8394.29,23849.629
cell_4310,2,11847.886,20090.115
cell_5570,2,8581.646,23221.9
cell_4305,2,12156.652,19555.342
cell_2776,2,13135.184,16479.219
cell_4826,10,5825.6235,39656.47
cell_4955,7,7567.724,36171.145
cell_6504,2,2781.5352,28334.896
cell_2775,2,13194.792,16175.628
cell_6523,10,1391.143,28364.262
cell_4339,2,10947.572,20255.172
cell_5483,2,7912.7314,24251.238
cell_5471,2,8310.225,24219.29
cell_1124,2,19755.988,13575.908
cell_2980,2,14604.306,10167.437
cell_4558,2,8120.7485,45751.055
cell_173,2,17620.178,40738.133
cell_2961,8,14849.487,9021.469
cell_1119,2,19826.537,13359.938
cell_163,2,19230.14,39745.547
cell_2935,2,15424.079,9174.527
cell_5369,2,7244.2656,28231.043
cell_1145,7,19148.252,12324.78
cell_5611,2,2115.9932,47478.645
cell_1573,2,16859.844,41198.855
cell_171,2,17773.518,40674.836
cell_1535,2,16773.5,205.19386
cell_4549,2,8473.656,45613.848
cell_166,2,18382.088,40262.754
cell_2977,2,14633.149,7709.404
cell_931,7,17042.533,18739.025
cell_12,2,22961.098,37490.637
cell_5594,2,3669.6726,46783.3
cell_5610,2,2266.7153,47513.46
cell_8,2,23298.93,37291.605
cell_3306,2,11944.867,44008.977
cell_3058,2,12939.341,8548.691
cell_3314,2,10683.758,44647.05
cell_2619,2,15398.721,21694.53
cell_2948,2,15148.67,10046.141
cell_9,2,23229.297,37334.32
cell_3279,2,13113.399,1520.8558
cell_1541,2,15071.611,42547.27
cell_2879,2,17101.145,8438.851
cell_182,2,16859.844,41198.855
cell_3264,2,13352.765,1677.2628
cell_1561,2,12968.66,43691.53
cell_1565,2,12701.962,43761.34
cell_1559,2,13117.732,43587.266
cell_161,2,19528.004,39663.684
cell_5582,2,4537.847,46619.734
cell_13,2,22814.39,37553.71
cell_5674,2,4010.3794,46913.715
cell_1625,2,14448.027,42989.69
cell_159,2,20083.39,39221.746
cell_3321,2,9982.677,44984.17
cell_3320,2,10089.126,44930.25
cell_2850,7,14913.577,10713.189
cell_1592,4,15533.529,42156.402
cell_2983,2,14549.975,10304.635
cell_2953,2,15033.683,7995.216
cell_4604,2,6556.6294,46311.402
cell_4624,2,6146.221,46330.266
cell_1585,2,16015.085,41795.51
cell_1439,2,18575.219,698.0268
cell_5614,2,2022.0712,47634.5
cell_1587,2,15869.081,41949.875
cell_1542,2,14947.914,42678.656
cell_2918,2,15936.459,9894.837
cell_5605,2,2757.8042,47380.03
cell_1544,2,14702.392,42813.957
cell_3068,7,12860.616,9583.037
cell_4563,2,7877.006,45880.72
cell_5379,2,6840.6787,28374.13
cell_4489,2,13113.399,1520.8558
cell_1364,2,17714.795,7521.1025
cell_1580,2,16257.587,41694.902
cell_2,2,21054.03,38600.71
cell_4451,2,13139.3955,10444.555
cell_3,2,20860.184,38742.016
cell_1072,2,17090.148,14804.786
cell_3300,2,13100.0625,43593.55
cell_1208,2,17388.459,11797.893
cell_997,2,19560.795,15004.714
cell_5617,2,1717.3197,47518.832
cell_2987,2,14434.52,7458.3857
cell_208,2,20648.525,38907.777
cell_4461,2,12939.341,8548.691
cell_3311,2,10825.053,44577.61
cell_3097,2,16773.5,205.19386
cell_1583,2,16114.702,41772.0
cell_3319,2,10175.4,44883.133
cell_4471,7,12860.616,9583.037
cell_1579,2,16462.572,41506.723
cell_3329,2,9524.068,45165.22
cell_169,2,17912.572,40586.887
cell_3041,2,13305.75,7224.16
cell_7,2,23431.629,37246.54
cell_2885,2,16814.283,7811.1123
cell_1555,2,13605.951,43428.004
cell_429,2,19689.71,32420.62
cell_6550,2,4345.9097,25346.023
cell_5964,1,2301.5674,40891.324
cell_1292,2,19377.295,8051.705
cell_246,2,19200.13,35124.074
cell_5631,2,818.9224,47876.227
cell_6597,2,753.23535,47797.516
cell_4125,2,9640.477,29468.803
cell_4057,6,10927.922,29846.5
cell_1609,2,14868.531,38551.81
cell_6166,2,2066.747,35591.688
cell_6220,3,665.0017,38134.516
cell_1603,2,15149.229,41610.914
cell_1407,4,19875.93,4563.441
cell_5312,6,8601.946,30003.488
cell_4923,2,8361.719,36412.453
cell_3162,2,15529.588,65.31134
cell_4845,10,5403.8657,40460.26
cell_1532,2,16856.016,6278.024
cell_2827,2,16423.969,12304.537
cell_5935,1,2885.6824,40143.18
cell_4727,2,7993.8394,39405.246
cell_2659,2,13652.263,21869.418
cell_6596,2,818.9224,47876.227
cell_267,3,18677.832,34814.16
cell_2860,2,13833.32,12709.39
cell_804,2,17500.393,26366.676
cell_4995,1,6548.79,37807.47
cell_6099,2,3893.1638,38137.496
cell_3949,6,13173.442,28438.068
cell_1187,2,17784.602,12111.624
cell_5600,2,2920.4272,47437.117
cell_2285,10,13126.099,27913.646
cell_6455,2,4739.3105,29730.402
cell_4889,2,9009.946,37256.49
cell_5632,2,753.23535,47797.516
cell_6364,2,2306.0107,32436.47
cell_3093,2,16856.016,6278.024
cell_6551,2,4315.0493,25436.57
cell_4621,3,6178.8647,42718.105
cell_663,2,18538.424,30629.254
cell_2845,2,15413.728,13997.889
cell_4566,2,7758.6963,44253.52
cell_1888,1,12989.741,35238.18
cell_5765,2,1833.169,45566.555
cell_5985,2,2008.4711,39666.03
cell_2846,2,15377.054,14025.835
cell_6300,2,3582.7842,31555.367
cell_6570,2,2691.63,27237.867
cell_3844,2,11061.013,31016.408
cell_5612,2,2067.9946,46739.926
cell_5198,2,6595.0396,33869.953
cell_3741,2,9009.946,37256.49
cell_2068,1,13936.286,34931.496
cell_4806,1,6262.3994,39411.246
cell_1977,1,15904.966,34202.2
cell_4946,2,7766.7896,36386.445
cell_7352,3,663.1628,38135.42
cell_4494,2,12987.07,2031.5765
cell_2095,2,13417.034,32604.842
cell_2017,1,15150.565,32506.83
cell_4726,10,8035.0547,43088.94
cell_5983,1,2042.582,41151.582
cell_5333,2,8186.888,27468.273
cell_4943,2,7812.325,37044.344
cell_125,2,21141.4,31246.54
cell_4418,2,13264.682,13216.523
cell_4982,2,6901.0493,37717.527
cell_7813,2,1232.8575,27672.105
cell_3284,2,12987.07,2031.5765
cell_5443,2,4739.3105,29730.402
cell_7045,2,1117.2125,39381.46
cell_4214,2,11641.395,24013.076
cell_534,2,17553.89,34917.258
cell_3000,2,14130.049,10374.003
cell_6569,2,2750.776,26523.92
cell_1976,1,15967.74,34349.098
cell_2729,2,15848.844,18322.898
cell_5976,2,2188.6492,41505.637
cell_793,2,17751.049,24189.383
cell_2283,6,13173.442,28438.068
cell_465,1,18894.113,31808.145
cell_6332,2,2784.505,34618.43
cell_2614,2,15433.15,18992.482
cell_529,1,17627.303,33509.074
cell_2887,2,16793.76,7607.5347
cell_357,1,20949.305,32979.93
cell_132,1,20949.305,32979.93
cell_1325,4,18595.324,7972.888
cell_7814,2,1247.8093,27187.125
cell_1075,2,16980.537,16221.868
cell_6559,2,3841.7263,25361.453
cell_6601,2,500.495,48081.11
cell_1910,1,17344.018,31908.148
cell_4429,2,12914.17,11240.189
cell_2634,2,14638.253,20483.375
cell_6180,2,1710.517,34865.508
cell_6317,6,3194.4548,33759.23
cell_7838,2,121.39292,29819.164
cell_2692,2,16980.537,16221.868
cell_3504,3,9341.145,41024.98
cell_6377,4,2022.8339,33694.742
cell_6167,2,1950.666,38980.023
cell_1600,2,15238.999,42399.66
cell_1774,2,15227.761,38091.97
cell_2466,6,14243.073,26249.81
cell_1108,2,20261.518,11076.035
cell_6474,2,4033.5652,30145.895
cell_4705,2,8638.959,38744.816
cell_1171,2,18383.412,11794.477
cell_4423,2,13130.297,11480.195
cell_3668,2,10555.923,37909.207
cell_2531,6,12882.288,26529.02
cell_2176,2,15902.115,30484.38
cell_7817,2,1177.0563,29769.258
cell_6568,2,2756.1428,27158.006
cell_7826,2,666.53217,29859.113
cell_7818,2,1100.5808,30741.875
cell_5328,2,8344.657,27321.59
cell_5599,2,2906.368,47530.66
cell_542,1,17374.102,31961.42
cell_703,1,17619.1,29659.826
cell_5320,2,8484.4,30579.137
cell_7829,2,363.5625,30958.484
cell_5388,2,6708.8413,28492.19
cell_420,1,19843.016,32554.076
cell_3951,10,13126.099,27913.646
cell_2464,6,14260.852,26156.148
cell_263,2,18782.893,36836.273
cell_1847,10,13902.822,36688.16
cell_2575,6,16500.365,22672.486
cell_330,5,17000.266,37026.566
cell_7820,5,982.6331,27835.246
cell_5872,5,4165.062,41794.582
cell_595,5,20406.566,28059.426
cell_45,5,20956.277,35561.85
cell_2340,5,16675.082,23843.498
