"ID","x","y","label","truth"
"cell_1150",18978.484375,14432.75390625,12,"White matter"
"cell_1056",17711.666015625,19152.583984375,12,"White matter"
"cell_1463",18192.263671875,4418.52294921875,6,"White matter"
"cell_4480",13260.345703125,4481.79736328125,1,"White matter"
"cell_1099",20549.376953125,12357.302734375,1,"White matter"
"cell_2964",14771.0712890625,9947.634765625,1,"White matter"
"cell_4501",12846.05078125,2699.046875,12,"White matter"
"cell_2628",14808.9541015625,21017.001953125,12,"White matter"
"cell_6434",739.312866210938,32195.970703125,6,"White matter"
"cell_3262",13477.251953125,6234.95458984375,1,"White matter"
"cell_3223",14550.6923828125,307.204223632812,12,"White matter"
"cell_2657",13831.20703125,20960.6171875,12,"White matter"
"cell_4445",13261.7412109375,8214.4658203125,1,"White matter"
"cell_1440",18567.49609375,3731.63525390625,6,"White matter"
"cell_1180",17962.1015625,11386.814453125,5,"White matter"
"cell_1501",17625.40625,3322.00561523438,6,"White matter"
"cell_1137",19343.4765625,12680.015625,1,"White matter"
"cell_7831",360.219299316406,27376.025390625,5,"Hippocampus"
"cell_2930",15476.6298828125,9759.974609375,1,"White matter"
"cell_3192",15169.5947265625,513.622863769531,12,"White matter"
"cell_1514",17299.4453125,2277.39770507812,1,"White matter"
"cell_4484",13203.3798828125,2951.86791992188,12,"White matter"
"cell_1106",20315.138671875,12524.517578125,1,"White matter"
"cell_2999",14166.0458984375,8381.787109375,1,"White matter"
"cell_2925",15633.0859375,10203.7783203125,1,"White matter"
"cell_3069",12853.921875,8954.94921875,1,"White matter"
"cell_3047",13176.7841796875,9000.9638671875,1,"White matter"
"cell_2206",15139.080078125,28586.14453125,10,"Layer 5"
"cell_4477",13283.7666015625,5428.71435546875,1,"White matter"
"cell_4102",9992.2392578125,27802.166015625,12,"White matter"
"cell_2493",13778.5595703125,25255.46875,6,"Layer 6"
"cell_980",19930.119140625,18341.943359375,12,"Layer 6"
"cell_4239",10499.515625,26324.791015625,12,"White matter"
"cell_947",16765.5078125,19949.58203125,12,"White matter"
"cell_6380",1957.6552734375,30946.921875,12,"White matter"
"cell_4139",9232.54296875,27768.845703125,12,"White matter"
"cell_1082",16984.865234375,18451.982421875,12,"White matter"
"cell_2605",15811.85546875,19043.099609375,12,"White matter"
"cell_5280",4732.1337890625,31431.900390625,3,"Layer 6"
"cell_1159",18831.33984375,12853.2451171875,1,"White matter"
"cell_1485",17870.060546875,530.270202636719,1,"White matter"
"cell_5357",7638.9521484375,28938.4375,6,"Layer 6"
"cell_130",21018.380859375,33915.33984375,4,"Layer 2-3 lateral"
"cell_4458",12975.857421875,9119.4658203125,1,"White matter"
"cell_2586",16203.203125,22663.693359375,13,"Layer 6"
"cell_4177",12954.001953125,24261.8515625,12,"White matter"
"cell_2824",16490.74609375,10835.83203125,1,"White matter"
"cell_3249",13873.494140625,2639.58349609375,12,"White matter"
"cell_2647",14075.251953125,22642.19921875,12,"White matter"
"cell_2737",15433.8759765625,16771.58984375,12,"White matter"
"cell_2841",15562.8955078125,14209.9365234375,15,"White matter"
"cell_5323",8405.9130859375,27670.892578125,12,"White matter"
"cell_3229",14395.197265625,4187.05224609375,5,"Ventricle"
"cell_1168",18541.521484375,11840.826171875,1,"White matter"
"cell_1057",17690.994140625,14639.1259765625,12,"White matter"
"cell_2699",16984.865234375,18451.982421875,12,"White matter"
"cell_1121",19765.90234375,14056.251953125,12,"White matter"
"cell_2482",14007.310546875,25226.470703125,6,"Layer 6"
"cell_2912",16071.09765625,10077.560546875,1,"White matter"
"cell_1490",17796.169921875,4951.55322265625,6,"White matter"
"cell_6399",1597.76220703125,32972.12890625,3,"Layer 6"
"cell_2717",16313.5546875,18076.73046875,12,"White matter"
"cell_4196",12370.96484375,22998.99609375,12,"White matter"
"cell_1232",16778.865234375,11498.5732421875,1,"White matter"
"cell_1481",17951.62109375,3383.7685546875,6,"White matter"
"cell_4224",11294.3046875,25261.8359375,12,"White matter"
"cell_1004",19244.091796875,14660.369140625,12,"White matter"
"cell_1519",17142.689453125,3142.42309570312,6,"White matter"
"cell_6446",5013.21923828125,29410.359375,12,"White matter"
"cell_1226",16865.837890625,12668.0244140625,1,"White matter"
"cell_5288",9165.494140625,28077.765625,12,"White matter"
"cell_1474",18086.6171875,4695.26318359375,6,"White matter"
"cell_2603",15769.4169921875,22067.267578125,12,"Layer 6"
"cell_355",21018.380859375,33915.33984375,4,"Layer 2-3 lateral"
"cell_1505",17546.375,4614.76611328125,6,"White matter"
"cell_4217",11547.7353515625,25635.314453125,12,"White matter"
"cell_1449",18365.998046875,948.558532714844,1,"White matter"
"cell_2598",15973.24609375,20663.31640625,12,"Layer 6"
"cell_2724",16059.64453125,16440.439453125,12,"White matter"
"cell_3044",13204.0986328125,9665.5869140625,1,"White matter"
"cell_3288",12935.291015625,7174.23486328125,1,"White matter"
"cell_3285",12961.4287109375,5767.48828125,1,"White matter"
"cell_3075",17291.626953125,2276.10009765625,1,"White matter"
"cell_2314",17339.701171875,24850.994140625,6,"Layer 6"
"cell_1101",20527.43359375,11112.6083984375,1,"White matter"
"cell_2808",17019.384765625,13079.38671875,12,"White matter"
"cell_3251",13826.4912109375,681.67138671875,12,"White matter"
"cell_2757",13862.7138671875,17316.306640625,16,"Hippocampus"
"cell_1228",16839.509765625,12261.8173828125,1,"White matter"
"cell_1234",16732.982421875,11803.044921875,1,"White matter"
"cell_4433",12885.5966796875,13177.3916015625,15,"White matter"
"cell_3012",13809.08984375,9941.025390625,1,"White matter"
"cell_7041",1239.18798828125,39104.8359375,14,"Layer 4"
"cell_1524",17063.810546875,5418.228515625,3,"Ventricle"
"cell_4790",6610.42333984375,42383.7734375,8,"Layer 2-3 medial"
"cell_3025",13504.2734375,8675.623046875,1,"White matter"
"cell_3085",17063.810546875,5418.228515625,3,"Ventricle"
"cell_5713",3034.69360351562,43930.859375,14,"Layer 2-3 medial"
"cell_1979",15876.982421875,32984.87109375,7,"Layer 4"
"cell_5",23895.5859375,36974.1875,5,"Pia Layer 1"
"cell_3691",10038.53125,35057.62890625,8,"Layer 5"
"cell_2973",14681.1484375,8455.16796875,1,"White matter"
"cell_4312",11872.267578125,19598.271484375,11,"Hippocampus"
"cell_7084",167.484268188477,41815.77734375,7,"Layer 4"
"cell_5544",4877.54833984375,26362.107421875,16,"Hippocampus"
"cell_4439",13304.0703125,7400.4306640625,1,"White matter"
"cell_1803",14604.8583984375,36793.6875,14,"Layer 3-4"
"cell_5661",4400.33154296875,45467.890625,14,"Layer 2-3 medial"
"cell_4513",5319.7646484375,46990.5,5,"Pia Layer 1"
"cell_2956",15015.5087890625,8645.9912109375,1,"White matter"
"cell_6426",1017.82141113281,32130.197265625,6,"White matter"
"cell_5616",1715.22180175781,47727.515625,5,"Pia Layer 1"
"cell_4807",6243.0908203125,42041.7578125,14,"Layer 2-3 medial"
"cell_7367",257.36767578125,36273.84375,16,"Layer 5"
"cell_5671",4096.56201171875,42997.2421875,14,"Layer 2-3 medial"
"cell_5587",4299.17724609375,47159.41015625,5,"Pia Layer 1"
"cell_5796",1339.92407226562,44643.4453125,14,"Layer 2-3 medial"
"cell_5815",832.521789550781,44271.5703125,16,"Layer 2-3 medial"
"cell_4360",10141.140625,22519.880859375,4,"Hippocampus"
"cell_3011",13848.1220703125,8100.14111328125,1,"White matter"
"cell_3684",10170.4541015625,36210.921875,14,"Layer 4"
"cell_3466",10148.529296875,39834.78125,14,"Layer 2-3 medial"
"cell_4720",8113.7578125,40850.05859375,14,"Layer 2-3 medial"
"cell_3622",11709.5546875,35214.04296875,14,"Layer 4"
"cell_5742",2403.56079101562,43489.421875,14,"Layer 2-3 medial"
"cell_5528",5691.06201171875,25663.10546875,16,"Hippocampus"
"cell_5055",4838.28857421875,35346.1953125,4,"Layer 5"
"cell_5352",7732.26806640625,29510.01953125,6,"Layer 6"
"cell_6148",2579.36254882812,36590.8984375,16,"Layer 5"
"cell_4817",5995.5546875,41844.1171875,14,"Layer 2-3 medial"
"cell_5888",3838.19506835938,41029.5078125,14,"Layer 4"
"cell_6712",1337.1767578125,44640.49609375,14,"Layer 2-3 medial"
"cell_5943",2711.65283203125,38902.4375,16,"Layer 4"
"cell_3424",11283.677734375,41769.07421875,8,"Layer 2-3 lateral"
"cell_2655",13848.6884765625,20889.71484375,12,"White matter"
"cell_5791",1381.78479003906,45807.796875,14,"Layer 2-3 medial"
"cell_5931",2875.26000976562,42275.9375,14,"Layer 4"
"cell_5593",3778.15551757812,47231.64453125,5,"Pia Layer 1"
"cell_3544",13252.8955078125,38108.76171875,14,"Layer 2-3 medial"
"cell_4822",5932.5244140625,41643.66796875,14,"Layer 2-3 medial"
"cell_4954",7582.26220703125,37479.671875,14,"Layer 4"
"cell_6731",832.521789550781,44271.5703125,16,"Layer 2-3 medial"
"cell_2952",15013.9521484375,10044.4091796875,1,"White matter"
"cell_6749",449.277191162109,43262.98828125,11,"Layer 2-3 medial"
"cell_7636",1017.82141113281,32130.197265625,6,"White matter"
"cell_3609",11856.1875,39098.68359375,14,"Layer 2-3 medial"
"cell_1876",13252.8955078125,38108.76171875,14,"Layer 2-3 medial"
"cell_7339",1121.47155761719,34922.69140625,13,"Layer 6"
"cell_5606",2632.03515625,47521.59375,5,"Pia Layer 1"
"cell_4914",8524.978515625,36027.78125,8,"Layer 4"
"cell_4565",7816.79541015625,44068.16796875,8,"Layer 2-3 medial"
"cell_2944",15224.2353515625,10968.2646484375,1,"White matter"
"cell_6573",2217.9384765625,25627.888671875,5,"Hippocampus"
"cell_6065",4838.28857421875,35346.1953125,4,"Layer 5"
"cell_6746",478.482238769531,43372.1875,11,"Layer 2-3 medial"
"cell_619",19775.158203125,29840.095703125,7,"Layer 4"
"cell_4564",7840.0966796875,43950.60546875,8,"Layer 2-3 medial"
"cell_6583",1667.56164550781,26946.99609375,5,"Hippocampus"
"cell_1641",13869.4365234375,40581.23046875,8,"Layer 2-3 medial"
"cell_4426",13061.912109375,13438.310546875,15,"White matter"
"cell_458",19133.7421875,34412.12109375,14,"Layer 2-3 lateral"
"cell_4510",5721.32373046875,46902.91796875,5,"Pia Layer 1"
"cell_2842",15504.59375,14071.3291015625,15,"White matter"
"cell_5711",3008.05541992188,45997.07421875,14,"Layer 2-3 medial"
"cell_6553",4219.85205078125,26151.958984375,5,"Hippocampus"
"cell_4977",6958.60888671875,35975.93359375,8,"Layer 5"
"cell_6282",4197.15478515625,33518.80078125,13,"Layer 6"
"cell_5642",5020.29296875,44246.890625,8,"Layer 2-3 medial"
"cell_1560",13073.5234375,43267.55859375,5,"Pia Layer 1"
"cell_3716",9640.9658203125,37808.34765625,14,"Layer 4"
"cell_762",18604.93359375,23214.275390625,6,"Layer 6"
"cell_1546",14243.9365234375,42696.84765625,5,"Pia Layer 1"
"cell_3891",9893.7431640625,31282.61328125,13,"Layer 6"
"cell_423",19768.6953125,33950.1953125,7,"Layer 4"
"cell_2600",15811.517578125,19724.994140625,12,"White matter"
"cell_2046",14500.029296875,32154.37890625,7,"Layer 4"
"cell_3372",12806.421875,39488.3359375,8,"Layer 2-3 medial"
"cell_5581",4609.91845703125,46823.2265625,5,"Pia Layer 1"
"cell_3865",10559.0322265625,31148.529296875,13,"Layer 6"
"cell_5970",2241.74145507812,39468.7109375,7,"Layer 4"
"cell_1795",14815.05078125,38077.51171875,8,"Layer 2-3 lateral"
"cell_324",17136.7734375,38063.27734375,8,"Layer 2-3 lateral"
"cell_1688",17136.7734375,38063.27734375,8,"Layer 2-3 lateral"
"cell_5178",7058.900390625,32590.91015625,13,"Layer 6"
"cell_3720",9564.880859375,38520.06640625,14,"Layer 4"
"cell_5124",8119.63720703125,34973.109375,8,"Layer 5"
"cell_1647",13686.69140625,40111.32421875,8,"Layer 2-3 medial"
"cell_6111",3530.94213867188,38430.81640625,4,"Layer 4"
"cell_1305",19037.169921875,10542.4873046875,6,"Internal Capsule Caudoputamen"
"cell_3982",12559.1640625,27718.005859375,13,"Layer 6"
"cell_4737",7777.9599609375,42774.953125,8,"Layer 2-3 medial"
"cell_4258",9698.330078125,23066.703125,4,"Hippocampus"
"cell_7828",436.512176513672,28320.51171875,5,"Hippocampus"
"cell_5860",4475.23681640625,41216.32421875,14,"Layer 2-3 medial"
"cell_774",18294.015625,27276.005859375,10,"Layer 4"
"cell_5523",5916.9443359375,26436.259765625,16,"Hippocampus"
"cell_1047",18085.626953125,16048.244140625,12,"White matter"
"cell_2202",15208.4404296875,27711.1328125,10,"Layer 6"
"cell_622",19751.37109375,30068.869140625,7,"Layer 4"
"cell_5679",3973.14697265625,44453.453125,14,"Layer 2-3 medial"
"cell_6751",441.383697509766,43535.97265625,11,"Layer 2-3 medial"
"cell_775",18247.43359375,27148.25390625,10,"Layer 4"
"cell_5756",2070.52465820312,44308.796875,14,"Layer 2-3 medial"
"cell_7372",200.813400268555,36920.9296875,16,"Layer 5"
"cell_1651",13611.890625,39857.98828125,8,"Layer 2-3 medial"
"cell_2748",14402.064453125,17385.431640625,12,"Hippocampus"
"cell_124",21196.546875,32091.13671875,7,"Layer 4"
"cell_278",18355.4296875,34842.26171875,14,"Layer 3-4"
"cell_1821",14283.3896484375,36698.03515625,14,"Layer 3-4"
"cell_4773",6949.2666015625,39700.109375,14,"Layer 4"
"cell_3243",13982.876953125,2988.8642578125,12,"White matter"
"cell_449",19285.787109375,31771.63671875,7,"Layer 4"
"cell_591",20501.685546875,27538.822265625,7,"Layer 4"
"cell_2844",15447.255859375,14082.064453125,15,"White matter"
"cell_4656",5020.29296875,44246.890625,8,"Layer 2-3 medial"
"cell_2060",14099.3779296875,32834.5625,7,"Layer 4"
"cell_2204",15182.6962890625,30367.490234375,10,"Layer 5"
"cell_3792",12597.8740234375,33229.734375,7,"Layer 4"
"cell_3156",15625.1240234375,3225.88696289062,5,"Ventricle"
"cell_3177",15323.1845703125,4129.75732421875,5,"Ventricle"
"cell_1743",15790.9111328125,37352.30078125,8,"Layer 2-3 lateral"
"cell_4771",6978.44287109375,41786.71484375,8,"Layer 2-3 medial"
"cell_1701",16842.236328125,37882.4140625,8,"Layer 2-3 lateral"
"cell_3381",12535.244140625,41564.71484375,8,"Layer 2-3 medial"
"cell_3141",16139.4619140625,2323.66088867188,5,"Ventricle"
"cell_5749",2276.69653320312,44755.765625,14,"Layer 2-3 medial"
"cell_2241",14089.4228515625,29906.083984375,10,"Layer 6"
"cell_2792",12863.5693359375,17726.880859375,16,"Hippocampus"
"cell_3155",15645.7255859375,3094.74951171875,5,"Ventricle"
"cell_97",21697.001953125,33091.0859375,4,"Layer 3-4"
"cell_6580",1764.49011230469,25819.685546875,5,"Hippocampus"
"cell_113",21493.361328125,31704.705078125,7,"Layer 4"
"cell_3731",9317.3515625,38317.8984375,14,"Layer 4"
"cell_3169",15530.4140625,5254.03173828125,1,"Ventricle"
"cell_1601",15223.6552734375,38657.5859375,8,"Layer 2-3 lateral"
"cell_5187",6897.763671875,33617.6328125,4,"Layer 6"
"cell_906",17607.6015625,22004.1328125,6,"Layer 6"
"cell_2782",13002.63671875,18106.701171875,3,"Hippocampus"
"cell_3143",15988.7314453125,2464.4921875,5,"Ventricle"
"cell_1613",14717.8125,40545.40625,8,"Layer 2-3 lateral"
"cell_4746",7480.60986328125,41091.078125,8,"Layer 2-3 medial"
"cell_5657",4613.068359375,43907.17578125,8,"Layer 2-3 medial"
"cell_334",16911.59765625,37727.97265625,8,"Layer 2-3 lateral"
"cell_1843",13911.75,37631.38671875,8,"Layer 2-3 medial"
"cell_614",19872.40234375,29953.408203125,7,"Layer 4"
"cell_5583",4458.73876953125,47080.16015625,5,"Pia Layer 1"
"cell_229",19824.822265625,37186.0546875,10,"Layer 2-3 lateral"
"cell_3797",12490.689453125,30873.45703125,15,"Layer 6"
"cell_1800",14630.3828125,34569.484375,7,"Layer 4"
"cell_4530",8914.8232421875,42705.17578125,8,"Layer 2-3 medial"
"cell_4415",12863.5693359375,17726.880859375,16,"Hippocampus"
"cell_972",20234.634765625,17447.169921875,6,"Layer 6"
"cell_2365",16223.431640625,24915.08203125,13,"Layer 6"
"cell_3625",11656.265625,38781.28125,14,"Layer 2-3 medial"
"cell_4405",13002.63671875,18106.701171875,3,"Hippocampus"
"cell_337",16842.236328125,37882.4140625,8,"Layer 2-3 lateral"
"cell_54",20730.361328125,36338.4765625,4,"Layer 2-3 lateral"
"cell_1742",15800.064453125,37146.59765625,8,"Layer 2-3 lateral"
"cell_3423",11381.4482421875,41109.94921875,8,"Layer 2-3 lateral"
"cell_3172",15407.50390625,2784.58544921875,5,"Ventricle"
"cell_1698",16911.59765625,37727.97265625,8,"Layer 2-3 lateral"
"cell_7825",709.360229492188,28075.517578125,5,"Hippocampus"
"cell_1716",16378.1025390625,38317.94921875,8,"Layer 2-3 lateral"
"cell_3186",15246.859375,4973.12939453125,1,"Ventricle"
"cell_6586",1487.79870605469,25879.08203125,5,"Hippocampus"
"cell_5152",7621.34228515625,31671.892578125,13,"Layer 6"
"cell_2966",14744.29296875,10450.5927734375,1,"White matter"
"cell_3159",15572.5849609375,6083.12548828125,1,"Ventricle"
"cell_290",17987.658203125,35119.921875,7,"Layer 3-4"
"cell_6541",5034.79150390625,25720.470703125,16,"Hippocampus"
"cell_2316",17184.49609375,23342.4375,13,"Layer 6"
"cell_3184",15253.34375,5742.35498046875,1,"Ventricle"
"cell_3146",15944.216796875,1558.49499511719,5,"Ventricle"
"cell_2707",16707.4765625,16816.865234375,12,"White matter"
"cell_1201",17604.435546875,11391.5615234375,5,"White matter"
"cell_3107",16580.080078125,6122.9931640625,5,"Ventricle"
"cell_1087",16835.3671875,16666.607421875,12,"White matter"
"cell_3129",16267.8154296875,3129.31103515625,5,"Ventricle"
"cell_1181",17963.078125,12708.7431640625,5,"White matter"
"cell_1191",17745.021484375,13764.8017578125,12,"White matter"
"cell_5366",7337.32568359375,28061.994140625,12,"White matter"
"cell_3126",16264.6865234375,4437.79150390625,5,"Ventricle"
"cell_3182",15262.58984375,6228.36474609375,1,"Ventricle"
"cell_3151",15754.322265625,4312.42578125,5,"Ventricle"
"cell_4411",12932.3134765625,16775.109375,16,"Hippocampus"
"cell_1182",17902.53515625,12507.9921875,5,"White matter"
"cell_1179",17995.181640625,12944.9306640625,5,"White matter"
"cell_3198",15108.177734375,1707.42114257812,12,"Ventricle"
"cell_3218",14665.29296875,1932.91979980469,12,"Ventricle"
"cell_2604",15787.6044921875,18549.18359375,12,"White matter"
"cell_1383",16675.2578125,10169.0078125,1,"White matter"
"cell_3115",16482.7421875,2663.4990234375,5,"Ventricle"
"cell_2788",12932.3134765625,16775.109375,16,"Hippocampus"
"cell_1189",17775.228515625,12014.703125,5,"White matter"
"cell_2704",16835.3671875,16666.607421875,12,"White matter"
"cell_2896",16487.8359375,7881.63330078125,1,"Ventricle"
"cell_2901",16465.96484375,9535.3486328125,1,"White matter"
"cell_3140",16122.1298828125,3040.107421875,5,"Ventricle"
"cell_2663",13502.845703125,22060.0703125,12,"White matter"
"cell_5371",7206.40966796875,28136.587890625,12,"White matter"
"cell_3122",16336.474609375,5614.359375,5,"Ventricle"
"cell_3138",16205.03125,1619.83825683594,5,"Ventricle"
"cell_3210",14807.3623046875,4232.06005859375,5,"Ventricle"
"cell_2713",16562.51953125,17140.7421875,12,"White matter"
"cell_1202",17613.7421875,12239.103515625,5,"White matter"
"cell_4277",8890.2578125,23780.216796875,16,"Hippocampus"
"cell_3176",15338.5615234375,3286.91625976562,5,"Ventricle"
"cell_4185",12672.92578125,23071.0390625,12,"White matter"
"cell_1194",17742.51953125,13430.97265625,12,"White matter"
"cell_5455",8890.2578125,23780.216796875,16,"Hippocampus"
"cell_3167",15423.1220703125,1680.99011230469,5,"Ventricle"
"cell_1192",17769.564453125,13251.1552734375,5,"White matter"
"cell_3104",16554.283203125,2292.08666992188,5,"Ventricle"
"cell_3201",15024.1015625,6323.43505859375,1,"Ventricle"
"cell_3188",15175.1650390625,3990.54614257812,5,"Ventricle"
"cell_3171",15433.349609375,1852.57019042969,5,"Ventricle"
"cell_2902",16492.951171875,7647.88916015625,1,"Ventricle"
"cell_2928",15581.396484375,8427.2900390625,1,"White matter"
"cell_3127",16272.7412109375,3782.9970703125,5,"Ventricle"
"cell_3202",14962.2841796875,6292.6142578125,1,"Ventricle"
"cell_3205",14877.3583984375,3336.48461914062,5,"Ventricle"
"cell_5630",793.263610839844,47994.71484375,15,"Pia Layer 1"
"cell_3112",16456.05859375,4192.86181640625,5,"Ventricle"
"cell_3137",16149.7236328125,4598.1533203125,5,"Ventricle"
"cell_3183",15237.4404296875,2580.92602539062,5,"Ventricle"
"cell_3211",14780.6455078125,4351.775390625,5,"Ventricle"
"cell_1498",17664.333984375,1749.49780273438,1,"White matter"
"cell_3217",14696.8427734375,4957.33984375,1,"Ventricle"
"cell_1200",17642.34765625,12937.07421875,5,"White matter"
"cell_1186",17822.619140625,11856.76953125,5,"White matter"
"cell_3135",16176.6630859375,5500.9580078125,5,"Ventricle"
"cell_3161",15562.923828125,4175.87744140625,5,"Ventricle"
"cell_3175",15354.2529296875,4312.17626953125,5,"Ventricle"
"cell_7067",549.188659667969,42115.39453125,7,"Layer 4"
"cell_2924",15645.9658203125,8533.966796875,1,"White matter"
"cell_3118",16442.201171875,5944.27978515625,5,"Ventricle"
"cell_1184",17882.306640625,13114.32421875,5,"White matter"
"cell_3130",16243.8828125,5181.14208984375,5,"Ventricle"
"cell_3134",16206.611328125,5303.4404296875,5,"Ventricle"
"cell_3121",16370.732421875,5580.9326171875,5,"Ventricle"
"cell_2722",16067.056640625,18233.169921875,12,"White matter"
"cell_2899",16447.001953125,8462.5166015625,1,"Ventricle"
"cell_2654",13867.240234375,21584.59375,12,"White matter"
"cell_2720",16116.248046875,18034.150390625,12,"White matter"
"cell_3105",16597.931640625,6259.10791015625,5,"Ventricle"
"cell_3136",16164.3515625,4887.283203125,5,"Ventricle"
"cell_4262",9633.0947265625,26208.416015625,12,"White matter"
"cell_3133",16268.7333984375,3542.91723632812,5,"Ventricle"
"cell_1190",17739.236328125,11622.689453125,5,"White matter"
"cell_1185",17840.048828125,13994.794921875,12,"White matter"
"cell_4266",9394.9326171875,26418.513671875,12,"White matter"
"cell_2652",13952.5498046875,21419.359375,12,"White matter"
"cell_6595",793.263610839844,47994.71484375,15,"Pia Layer 1"
"cell_3124",16364.02734375,2928.67846679688,5,"Ventricle"
"cell_3204",14839.0859375,2615.42016601562,5,"Ventricle"
"cell_3132",16218.0458984375,4285.11181640625,5,"Ventricle"
"cell_1196",17716.123046875,11828.1259765625,5,"White matter"
"cell_3148",15919.7900390625,4530.54736328125,5,"Ventricle"
"cell_2716",16390.373046875,17502.775390625,12,"White matter"
"cell_1195",17728.3359375,11898.93359375,5,"White matter"
"cell_3152",15705.91015625,1566.74841308594,5,"Ventricle"
"cell_3199",15099.41796875,5788.56005859375,1,"Ventricle"
"cell_3200",15035.7109375,2598.08862304688,5,"Ventricle"
"cell_3123",16342.259765625,5742.23046875,5,"Ventricle"
"cell_3147",15955.9423828125,2664.75659179688,5,"Ventricle"
"cell_2965",14786.6474609375,10496.060546875,1,"White matter"
"cell_3187",15230.0849609375,5882.47998046875,1,"Ventricle"
"cell_3120",16358.6201171875,3982.6171875,5,"Ventricle"
"cell_3180",15202.3623046875,3371.78295898438,5,"Ventricle"
"cell_3131",16220.3876953125,5049.01806640625,5,"Ventricle"
"cell_3220",14612.984375,2213.06079101562,12,"Ventricle"
"cell_1090",16690.1796875,16841.748046875,12,"White matter"
"cell_3179",15360.28515625,3991.06298828125,5,"Ventricle"
"cell_3209",14821.455078125,3535.96313476562,5,"Ventricle"
"cell_3178",15306.6484375,3635.3916015625,5,"Ventricle"
"cell_5398",6424.197265625,28759.890625,12,"White matter"
"cell_5408",6172.998046875,28802.357421875,12,"White matter"
"cell_2648",14077.8193359375,21202.677734375,12,"White matter"
"cell_4256",9767.998046875,26112.939453125,12,"White matter"
"cell_3197",15120.099609375,5893.99267578125,1,"Ventricle"
"cell_1382",16679.1640625,9954.3115234375,1,"White matter"
"cell_5397",6450.443359375,28649.291015625,12,"White matter"
"cell_1381",16672.5078125,8315.35546875,1,"Ventricle"
"cell_5126",8100.11962890625,31647.076171875,13,"Layer 6"
"cell_1554",13598.830078125,42685.84765625,5,"Pia Layer 1"
"cell_3672",10447.095703125,37839.47265625,14,"Layer 4"
"cell_3680",10243.1376953125,35526.03125,8,"Layer 4"
"cell_1748",15699.3134765625,35639.08203125,14,"Layer 4"
"cell_4434",12844.0205078125,13239.498046875,15,"White matter"
"cell_3882",10146.1962890625,31635.462890625,13,"Layer 6"
"cell_3757",8659.771484375,36301.12109375,8,"Layer 4"
"cell_576",16703.826171875,33141.68359375,7,"Layer 4"
"cell_47",20870.318359375,36408.38671875,4,"Layer 2-3 lateral"
"cell_6076",4599.81640625,37635.11328125,4,"Layer 4"
"cell_2420",15268.853515625,23972.587890625,13,"Layer 6"
"cell_192",20870.318359375,36408.38671875,4,"Layer 2-3 lateral"
"cell_5467",8487.1181640625,23551.001953125,16,"Hippocampus"
"cell_592",20454.009765625,28886.736328125,7,"Layer 4"
"cell_874",18541.654296875,21163.328125,6,"Layer 6"
"cell_1014",18966.865234375,17898.16796875,12,"Layer 6"
"cell_1567",17226.73046875,40988.3671875,5,"Pia Layer 1"
"cell_175",17361.453125,40893.59765625,5,"Pia Layer 1"
"cell_6047",5273.3193359375,38036.35546875,5,"Layer 4"
"cell_4132",9500.6328125,30008.51171875,13,"Layer 6"
"cell_2773",13281.302734375,17501.71484375,16,"Hippocampus"
"cell_4906",8659.3369140625,36301.390625,8,"Layer 4"
"cell_3361",13145.0390625,39844.0546875,8,"Layer 2-3 medial"
"cell_2217",14812.4970703125,31097.3046875,7,"Layer 5"
"cell_288",17981.162109375,37602.05078125,10,"Layer 2-3 lateral"
"cell_4396",13281.302734375,17501.71484375,16,"Hippocampus"
"cell_6168",1926.60620117188,36605.24609375,16,"Layer 5"
"cell_3333",9430.634765625,43261.203125,8,"Layer 2-3 medial"
"cell_5669",4141.22314453125,43143.03515625,14,"Layer 2-3 medial"
"cell_1767",15349.3076171875,36110.59375,14,"Layer 4"
"cell_4302",12319.3486328125,19665.607421875,11,"Hippocampus"
"cell_6487",3475.99340820312,27883.859375,4,"Hippocampus"
"cell_4313",11828.958984375,19544.357421875,11,"Hippocampus"
"cell_197",20852.876953125,35921.47265625,4,"Layer 2-3 lateral"
"cell_4828",5791.5537109375,42297.30859375,14,"Layer 2-3 medial"
"cell_176",17145.990234375,41055.44140625,5,"Pia Layer 1"
"cell_103",21592.6015625,31672.212890625,7,"Layer 4"
"cell_6466",4388.083984375,30510.58984375,12,"White matter"
"cell_382",20435.9453125,33467.2890625,7,"Layer 4"
"cell_6327",2918.55786132812,32821.04296875,13,"Layer 6"
"cell_52",20852.876953125,35921.47265625,4,"Layer 2-3 lateral"
"cell_1604",15088.4921875,39727.45703125,8,"Layer 2-3 medial"
"cell_907",17567.30859375,22152.861328125,6,"Layer 6"
"cell_3626",11651.6796875,35506.41796875,14,"Layer 4"
"cell_1752",15607.9072265625,35576.03515625,14,"Layer 4"
"cell_6009",1473.65954589844,40250.3203125,14,"Layer 4"
"cell_4557",8325.2138671875,45669.79296875,5,"Pia Layer 1"
"cell_851",19840.263671875,19399.349609375,6,"Layer 6"
"cell_3376",12672.8544921875,40666.25,8,"Layer 2-3 medial"
"cell_855",19659.9375,19383.7734375,6,"Layer 6"
"cell_1928",17064.306640625,33589.94921875,14,"Layer 4"
"cell_6564",3444.45263671875,26820.123046875,5,"Hippocampus"
"cell_564",17064.306640625,33589.94921875,14,"Layer 4"
"cell_5484",7924.306640625,24343.54296875,16,"Hippocampus"
"cell_4921",8450.7978515625,38461.1015625,14,"Layer 4"
