barcode,x,y,mclust
aaaanhcn-1,1736.6027099609375,3480.559912109375,4
aaaanhco-1,1736.290185546875,3460.8501220703124,4
aaaanhcp-1,1738.0564880371094,3474.7462524414063,4
aaaanhda-1,1745.3293212890624,3456.8292236328125,4
aaaanhdb-1,1746.8861328125,3494.8874755859374,1
aaaanhdc-1,1751.4748046875,3473.8456176757813,4
aaaanhdd-1,1753.351611328125,3500.040600585937,1
aaaanhde-1,1757.5455810546875,3495.7349853515625,1
aaaanhdf-1,1755.0076171875,3456.1317504882813,4
aaaanhdg-1,1761.079016113281,3484.985888671875,1
aaaanhdh-1,1760.2808959960937,3471.8110961914062,4
aaaanhdi-1,1761.598229980469,3461.3680908203123,4
aaaanhdj-1,1767.0171875,3468.7267333984373,4
aaaanhdk-1,1765.5759643554686,3454.9849975585935,4
aaaanhdl-1,1773.5438842773438,3470.4242431640623,4
aaaanhdm-1,1773.3367797851563,3461.6349609374997,4
aaaanhdn-1,1774.721765136719,3448.649426269531,4
aaaanhdo-1,1837.7305053710936,4060.390234375,1
aaaanhdp-1,1819.2371948242187,4066.656494140625,1
aaaanhea-1,1827.0820556640624,4063.447827148437,1
aaaanheb-1,1785.2500610351562,4062.7111328125,1
aaaanhec-1,1895.6541870117187,4067.506909179687,6
aaaanhed-1,1853.4480346679688,4067.1894042968743,1
aaaanhee-1,1768.9599853515624,4067.961791992187,1
aaaanhef-1,1836.707434082031,4073.4029541015625,1
aaaanheg-1,1868.5569091796872,4069.6177978515625,1
aaaanheh-1,1781.4352294921875,4073.57353515625,1
aaaanhei-1,1762.8578735351562,4077.3665771484375,1
aaaanhej-1,1807.1877807617184,4074.4359863281247,1
aaaanhek-1,1822.0407836914064,4076.587963867187,1
aaaanhel-1,1856.844921875,4080.0846679687497,1
aaaanhem-1,1880.9582763671872,4077.367822265625,3
aaaanhen-1,1795.8428955078125,4079.114721679688,1
aaaanheo-1,1830.4447021484375,4088.0563232421873,1
aaaanhep-1,1818.901428222656,4086.3920166015623,1
aaaanhfa-1,1784.6845703125,4085.9628662109376,1
aaaanhfb-1,1893.203381347656,4088.6041748046873,3
aaaanhfc-1,1773.33076171875,4091.7011962890624,1
aaaanhfd-1,1804.2044799804687,4088.1405761718743,1
aaaanhfe-1,1873.6691528320312,4085.1659912109376,3
aaaanhff-1,1843.5317138671871,4087.5553710937497,1
aaaanhfg-1,1869.1877685546872,4089.19560546875,1
aaaanhfh-1,1859.9687133789064,4090.2361083984374,3
aaaanhfi-1,1846.147705078125,4102.869482421875,3
aaaanhfj-1,1873.8592407226563,4095.93583984375,3
aaaanhfk-1,1810.8830810546872,4094.218408203125,1
aaaanhfl-1,1800.0545043945312,4096.7738037109375,1
aaaanhfm-1,1789.402734375,4098.710375976562,1
aaaanhfn-1,1806.3211791992187,4105.765209960938,1
aaaanhfo-1,1820.5736206054687,4103.930322265624,6
aaaanhfp-1,1862.6710327148437,4105.56640625,3
aaaanhga-1,1883.7361328125,4102.4100341796875,3
aaaanhgb-1,1799.0279052734377,4107.5751953125,1
aaaanhgc-1,1891.2246826171877,4106.143310546875,3
aaaanhgd-1,1869.714453125,4110.825366210937,3
aaaanhge-1,1901.1989013671875,4108.040869140625,3
aaaanhgf-1,1787.6726440429686,4108.369580078125,1
aaaanhgg-1,1761.1570434570312,4110.5655517578125,1
aaaanhgh-1,1905.4572021484375,4087.169799804687,3
aaaanhgi-1,1909.932568359375,4067.000146484375,1
aaaanhgj-1,1945.3391357421872,4079.5700195312497,3
aaaanhgk-1,1990.431884765625,4078.1132324218743,1
aaaanhgl-1,1919.576623535156,4087.8857421875,3
aaaanhgm-1,1969.531970214844,4086.208569335937,1
aaaanhgn-1,1958.575146484375,4088.5498046875,1
aaaanhgo-1,1979.7269897460935,4084.2267578125,2
aaaanhgp-1,1995.588330078125,4094.145361328125,2
aaaanhha-1,1976.3790771484375,4092.476489257812,2
aaaanhhb-1,1930.5672729492187,4092.609716796875,3
aaaanhhc-1,1988.391552734375,4098.900048828124,2
aaaanhhd-1,1943.0560058593749,4097.940893554687,6
aaaanhhe-1,1915.5584228515625,4101.770458984375,3
aaaanhhf-1,1977.393640136719,4103.234716796875,2
aaaanhhg-1,1923.2839599609376,4106.254956054688,3
aaaanhhh-1,1959.7044677734375,4100.820849609375,6
aaaanhhi-1,1931.4894897460936,4110.954858398437,6
aaaanhhj-1,1956.144470214844,4109.742944335937,6
aaaanhhk-1,1929.489001464844,4073.87900390625,3
aaaanhhl-1,1916.2685546875,4075.803125,3
aaaanhhm-1,1962.2287353515624,4067.275317382812,1
aaaanhhn-1,2010.7185791015625,4081.3127685546874,6
aaaanhho-1,1681.1242309570312,3411.8088989257812,4
aaaanhhp-1,1680.4122314453125,3428.2496337890625,4
aaaanhia-1,1691.6372741699215,3408.7104248046876,4
aaaanhib-1,1687.6968933105468,3441.3279296875,4
aaaanhic-1,1692.7181396484375,3415.961572265625,1
aaaanhid-1,1694.64599609375,3422.41044921875,4
aaaanhie-1,1694.5457641601563,3431.0370361328123,4
aaaanhif-1,1698.3864318847657,3411.4530029296875,4
aaaanhig-1,1702.7876098632812,3430.997814941406,4
aaaanhih-1,1705.4814208984374,3406.369396972656,4
aaaanhii-1,1710.1692871093749,3426.072546386719,4
aaaanhij-1,1717.035070800781,3419.2943359375,4
aaaanhik-1,1714.72060546875,3405.5588256835936,4
aaaanhil-1,1721.6062072753905,3409.05283203125,4
aaaanhim-1,3691.202612304688,2480.9684204101563,6
aaaanhin-1,3690.429809570313,2502.3607788085938,1
aaaanhio-1,3702.102783203125,2476.940258789062,6
aaaanhip-1,3695.78837890625,2520.655908203125,3
aaaanhjb-1,3703.335034179687,2493.9244873046873,3
aaaanhjc-1,3717.0790527343743,2499.206066894531,3
aaaanhjd-1,3710.826904296875,2516.9718139648435,3
aaaanhje-1,3710.38115234375,2382.6649658203123,1
aaaanhjf-1,3713.6840332031247,2396.9898315429687,1
aaaanhjg-1,3718.1618896484374,2401.458972167969,1
aaaanhji-1,3716.222412109375,2370.0859619140624,1
aaaanhjj-1,3724.614086914062,2397.1344726562497,1
aaaanhjk-1,3729.25546875,2415.4489013671873,1
aaaanhjl-1,3729.333081054687,2375.475244140625,1
aaaanhjm-1,3732.08935546875,2397.945666503906,1
aaaanhjp-1,3742.062744140625,2392.151513671875,1
aaaanhka-1,3740.742919921875,2507.520751953125,3
aaaanhkd-1,3750.670654296875,2521.3087646484373,1
aaaanhke-1,3753.266723632813,2422.711254882812,1
aaaanhkh-1,3761.419750976562,2514.609826660156,1
aaaanhki-1,3760.427392578125,2472.1409545898437,1
aaaanhkj-1,3762.995239257813,2458.014892578125,3
aaaanhkk-1,3769.4146484375,2498.8968627929685,1
aaaanhkl-1,3769.122875976562,2484.9895263671874,1
aaaanhkm-1,3773.062426757812,2514.815686035156,1
aaaanhko-1,3778.877124023438,2463.093310546875,3
aaaanhkp-1,3781.2611083984375,2478.440417480469,1
aaaanhla-1,3783.043701171875,2508.5488037109376,1
aaaanhlb-1,3784.7341552734374,2472.018103027344,1
aaaanhld-1,3796.19296875,2470.180725097656,1
aaaanhle-1,3567.694873046875,2459.8215576171874,1
aaaanhlf-1,3564.711987304687,2423.2350341796873,6
aaaanhlg-1,3577.88076171875,2459.876965332031,2
aaaanhlh-1,3575.16142578125,2442.3807861328123,6
aaaanhli-1,3570.0402587890626,2414.3226928710938,1
aaaanhlj-1,3570.5067626953123,2406.0779418945312,1
aaaanhll-1,3588.48916015625,2409.874304199219,6
aaaanhlm-1,3588.712451171875,2430.5114990234374,6
aaaanhln-1,3589.245361328125,2454.982409667969,1
aaaanhmb-1,3605.0932128906247,2436.8781982421874,6
aaaanhmh-1,3630.400634765625,2401.025671386719,6
aaaanhmj-1,3637.1636962890625,2438.39599609375,6
aaaanhmk-1,3649.8763427734375,2394.4116088867186,6
aaaanhmm-1,3652.447509765625,2456.5390136718747,6
aaaanhmn-1,3648.50380859375,2504.5011352539063,1
aaaanhmo-1,3653.640747070313,2523.702502441406,1
aaaanhmp-1,3661.499096679687,2507.259069824219,1
aaaanhnb-1,3674.1548828125,2515.5411743164063,3
aaaanhnc-1,3671.2516845703126,2452.0885498046873,6
aaaanhnd-1,3673.2106689453126,2476.79541015625,1
aaaanhne-1,3673.90087890625,2503.4961181640624,1
aaaanhnh-1,3679.64833984375,2523.939074707031,3
aaaanhni-1,3680.099487304687,2457.42138671875,1
aaaanhnj-1,3682.2074707031247,2486.67998046875,6
aaaanhnl-1,3405.772570800781,2472.569897460937,2
aaaanhnm-1,3408.8177124023437,2452.8775390625,2
aaaanhno-1,3415.8590576171873,2465.3119018554685,2
aaaanhnp-1,3412.596643066406,2485.540490722656,1
aaaanhoa-1,3422.3178955078124,2449.561584472656,1
aaaanhob-1,3427.6557128906247,2480.26513671875,1
aaaanhoc-1,3426.6843139648436,2467.2472290039063,1
aaaanhod-1,3423.2785034179688,2498.0972900390625,1
aaaanhoe-1,3422.1039428710938,2426.0213989257813,1
aaaanhof-1,3425.9295654296875,2513.451245117187,6
aaaanhoh-1,3439.5561279296876,2423.1615722656247,1
aaaanhoi-1,3438.1808959960936,2512.9380493164062,1
aaaanhoj-1,3445.9251098632812,2476.4679443359373,1
aaaanhok-1,3443.716064453125,2499.073876953125,6
aaaanhol-1,3454.983959960937,2514.372839355469,1
aaaanhon-1,3458.8382202148437,2435.090625,1
aaaanhpb-1,3484.429736328125,2425.749548339844,6
aaaanhpc-1,3484.94189453125,2449.5877319335937,1
aaaanhpd-1,3500.779370117187,2445.824572753906,6
aaaanhpe-1,3505.3804931640625,2502.4593505859375,6
aaaanhph-1,3517.729150390625,2516.1473388671875,6
aaaanhpi-1,3511.6654296875,2425.8101440429687,6
aaaanhpj-1,3517.5129150390626,2449.1720703124997,6
aaaanhpk-1,3525.9539794921875,2435.909497070312,6
aaaanhpl-1,3528.3985595703125,2382.074365234375,6
aaaanhpm-1,3530.2371826171875,2452.6081787109374,6
aaaanhpn-1,3538.69775390625,2437.4970214843747,6
aaaanhpp-1,3538.0548583984373,2459.99462890625,1
aaaaniaa-1,3541.549072265625,2421.26318359375,6
aaaaniab-1,3542.236376953125,2366.9742065429687,1
aaaaniac-1,3549.45390625,2379.4540161132813,1
aaaaniad-1,3551.4066650390623,2488.278088378906,6
aaaaniae-1,3548.82470703125,2465.6248413085937,1
aaaaniaf-1,3552.693701171875,2453.0983398437497,1
aaaaniag-1,3554.7942138671874,2442.0539428710936,1
aaaaniah-1,3559.411938476562,2463.5230834960935,1
aaaaniaj-1,3560.2121337890626,2274.25302734375,1
aaaanial-1,3590.586767578125,2232.9742797851563,1
aaaaniap-1,3592.897290039062,2217.5848388671875,1
aaaaniba-1,3588.219384765625,2210.5169311523437,1
aaaanibb-1,3600.587548828125,2212.580920410156,1
aaaanibd-1,3581.5106933593747,2202.264709472656,1
aaaanibh-1,3599.791088867187,2202.8326904296873,1
aaaanibj-1,3613.515185546875,2204.5019775390624,1
aaaanibk-1,3596.9995361328124,2194.183068847656,1
aaaanibn-1,3588.21025390625,2191.8407958984376,1
aaaanibo-1,3577.2362060546875,2190.9932861328125,1
aaaanibp-1,3542.378735351562,2194.6771728515623,6
aaaanica-1,3608.58701171875,2195.1530151367188,1
aaaanicb-1,3495.5644042968747,2239.657861328125,6
aaaanicd-1,3552.966381835937,2187.162890625,6
aaaanicf-1,3590.8934814453123,2182.9958984375,1
aaaanich-1,3583.5647216796874,2180.1063964843747,1
aaaanici-1,3564.1263671875,2184.768115234375,6
aaaanicj-1,3573.9399658203124,2179.0218994140623,1
aaaanick-1,3613.4508544921873,2191.509594726562,1
aaaanicm-1,3536.501782226562,2336.931396484375,1
aaaanida-1,3598.758056640625,2180.1642944335936,1
aaaanidc-1,3616.33330078125,2182.9695434570312,1
aaaanidd-1,3610.993408203125,2178.261755371094,1
aaaanide-1,3598.9668212890624,2344.048486328125,1
aaaanidf-1,3624.75029296875,2189.873303222656,1
aaaanidg-1,3594.992822265625,2169.2531249999997,1
aaaanidh-1,3583.334375,2167.88017578125,1
aaaanidi-1,3527.067529296875,2180.4087524414062,6
aaaanidj-1,3606.7994384765625,2166.523828125,1
aaaanidk-1,3555.145336914062,2166.383544921875,6
aaaanido-1,3567.87001953125,2161.531323242187,6
aaaanidp-1,3486.4708984374997,2219.9372802734374,6
aaaaniea-1,3526.6068359375,2167.994104003906,6
aaaanieb-1,3539.510400390625,2164.3876220703123,6
aaaaniec-1,3492.9218505859376,2206.921862792969,1
aaaaniee-1,3484.9174072265623,2200.4634399414062,1
aaaanief-1,3630.31845703125,2167.307421875,1
aaaanieg-1,3470.966906738281,2202.897021484375,6
aaaaniei-1,3466.302075195312,2216.96103515625,6
aaaaniem-1,3695.383715820312,2256.1670776367187,1
aaaanien-1,3453.2505493164062,2226.0676147460936,6
aaaanifa-1,3471.984582519531,2339.690991210937,6
aaaanifb-1,3441.297839355469,2233.0315551757812,6
aaaanife-1,3453.7857421875,2340.872607421875,6
aaaanifj-1,3428.6518066406247,2236.682861328125,6
aaaanifl-1,3429.603283691406,2315.7492553710936,6
aaaanifm-1,3419.1013427734374,2302.448291015625,6
aaaanifn-1,3414.8102539062497,2234.481701660156,6
aaaanifo-1,3411.928430175781,2222.78818359375,6
aaaanigd-1,3401.7653686523436,2274.101330566406,1
aaaanige-1,3406.9118530273436,2208.879187011719,6
aaaanigi-1,3487.5836181640625,2017.149816894531,6
aaaanigj-1,3495.1954345703125,2034.78544921875,1
aaaanigk-1,3679.2312255859374,2115.3673583984373,6
aaaanigm-1,3497.9724609375,2019.591076660156,2
aaaanign-1,3498.7680908203124,2076.539831542969,1
aaaanigo-1,3502.7582763671876,2011.417919921875,2
aaaanigp-1,3502.3623291015624,2060.1430908203124,1
aaaaniha-1,3511.8667236328124,2027.8912353515625,2
aaaanihb-1,3514.0377929687497,2067.653430175781,1
aaaanihc-1,3511.873779296875,2011.8842163085935,2
aaaanihd-1,3515.9718749999997,1997.5265625,2
aaaanihe-1,3529.458569335937,2013.051513671875,2
aaaanihh-1,3546.8927001953125,2079.354833984375,6
aaaanihi-1,3545.978369140625,2155.0536010742185,1
aaaanihk-1,3562.6849365234375,2012.9546020507812,1
aaaanihl-1,3692.13603515625,2050.0321166992185,1
aaaanihn-1,3582.1079345703124,2016.1858886718749,1
aaaaniho-1,3580.9615966796873,2114.9093627929688,1
aaaaniid-1,3606.931005859375,1978.6698852539064,1
aaaaniif-1,3620.7812744140624,2057.489331054687,6
aaaaniig-1,3628.1930419921873,2039.7412231445312,6
aaaaniih-1,3632.5094482421873,2079.6202514648435,6
aaaaniij-1,3648.864892578125,2076.854846191406,1
aaaaniik-1,3645.246166992187,2047.4920776367187,6
aaaaniil-1,3659.3130859375,2055.941235351562,6
aaaaniim-1,3658.3215576171874,2070.9888916015625,6
aaaanija-1,3671.1429443359375,2093.6442138671873,6
aaaanijb-1,3685.8689453125,2034.5650634765625,6
aaaanije-1,3674.735522460938,2044.6164794921872,6
aaaanijj-1,3681.2234130859374,1962.564501953125,1
aaaanijk-1,3548.750830078125,2099.2231689453124,6
aaaanijm-1,3594.151953125,2104.4869018554687,1
aaaanijn-1,3634.73447265625,2099.16630859375,6
aaaanijo-1,3562.8841552734375,2106.68017578125,6
aaaanijp-1,3572.5587158203125,2105.4568481445312,1
aaaanika-1,3593.1081298828126,2117.3568481445313,1
aaaanikb-1,3619.45107421875,2120.694592285156,1
aaaanikc-1,3553.555737304687,2119.803918457031,6
aaaanikd-1,3602.1173828124997,2121.5157470703125,1
aaaanikf-1,3572.4267333984376,2126.593957519531,1
aaaanikg-1,3608.2238525390626,2131.186779785156,1
aaaanikh-1,3507.835034179687,2134.004895019531,1
aaaaniki-1,3560.914379882812,2136.158740234375,6
aaaanikj-1,3615.965991210938,2137.919543457031,1
aaaanikl-1,3561.068359375,2147.1327880859376,6
aaaanikm-1,3525.6638671875,2139.0339233398436,1
aaaanikn-1,3547.164135742187,2143.6207275390625,6
aaaaniko-1,3534.3327880859374,2148.61572265625,1
aaaanikp-1,3592.1605957031247,2153.706591796875,1
aaaanila-1,3571.2355712890626,2084.943957519531,6
aaaanilb-1,3582.7666015625,2097.4443115234376,1
aaaanild-1,3644.3613037109376,2113.6675659179687,6
aaaanile-1,3625.931494140625,2111.8496948242187,6
aaaanilf-1,3711.291748046875,2115.947998046875,6
aaaanilh-1,3641.8216796875,2129.367248535156,6
aaaanili-1,3668.885546875,2136.7014038085936,6
aaaanilj-1,3646.81376953125,2141.5571533203124,6
aaaanilk-1,3693.282373046875,2116.6359252929688,6
aaaanill-1,3616.193432617187,2150.5153564453126,1
aaaanilm-1,3599.626318359375,2147.8418823242187,1
aaaaniln-1,3678.511962890625,2058.376477050781,6
aaaanilo-1,3689.50966796875,2082.8507080078125,6
aaaanima-1,3699.3290771484376,2100.7125366210935,6
aaaanimb-1,3690.9772460937497,2141.8889770507812,6
aaaanimd-1,3704.734130859375,2140.646350097656,6
aaaanimf-1,3456.4641967773437,1818.2662109375,1
aaaanimg-1,3440.607629394531,1824.861389160156,1
aaaanimh-1,3354.47353515625,1829.8345947265625,6
aaaanimi-1,3477.463720703125,1827.9129638671875,1
aaaanimj-1,3371.2602050781247,1829.933996582031,1
aaaanimk-1,3377.5735717773437,1827.1959838867188,6
aaaanimm-1,3456.2564697265625,1836.6088623046871,1
aaaanimn-1,3383.799365234375,1839.1578247070313,6
aaaanimo-1,3362.7811645507813,1842.8180541992188,1
aaaanina-1,3339.6917114257812,1843.6421142578124,6
aaaaninb-1,3396.72451171875,1842.638757324219,1
aaaaninc-1,3415.372009277344,1855.0226928710936,1
aaaanind-1,3405.3851318359375,1852.1304931640625,1
aaaanine-1,3338.999011230469,1852.3446533203123,6
aaaaninf-1,3451.889013671875,1849.3017944335936,1
aaaaning-1,3327.264196777344,1855.110888671875,1
aaaaninh-1,3388.7997558593747,1859.8811401367184,6
aaaanini-1,3466.8078002929688,1862.2099243164064,6
aaaaninj-1,3337.8234130859373,1864.6582397460936,6
aaaanink-1,3364.9514038085936,1861.1167114257812,6
aaaaninm-1,3374.196398925781,1874.6513427734376,6
aaaaninn-1,3352.9167236328126,1877.1548583984377,6
aaaanino-1,3440.5812744140626,1885.6872314453124,6
aaaaninp-1,3360.9958740234374,1880.87734375,6
aaaanioa-1,3403.618725585937,1875.360021972656,6
aaaaniob-1,3432.0383178710936,1885.8549072265623,6
aaaanioc-1,3339.101525878906,1885.0904052734377,6
aaaaniod-1,3423.2390747070312,1882.5381225585936,6
aaaanioe-1,3409.7878662109374,1889.5404541015623,6
aaaaniof-1,3382.621899414062,1890.0970214843749,6
aaaaniog-1,3365.444677734375,1895.4632690429687,1
aaaanioj-1,3333.2471923828125,1910.0058227539064,1
aaaaniok-1,3354.445104980469,1906.124169921875,1
aaaaniol-1,3348.920727539062,1914.722119140625,1
aaaaniom-1,3364.3624633789063,1918.92314453125,1
aaaanioo-1,3352.918176269531,1928.3683959960936,1
aaaanipe-1,3336.2024780273437,2262.744201660156,6
aaaanipf-1,3325.2863281249997,2358.8143310546875,1
aaaanipg-1,3337.0599487304685,2284.7298583984375,6
aaaaniph-1,3334.7133178710938,2338.4633056640623,6
aaaanipi-1,3332.567150878906,2163.3170288085935,2
aaaanipj-1,3340.138500976562,2366.3421020507812,1
aaaanipk-1,3345.571569824219,2166.900891113281,2
aaaanipl-1,3352.158447265625,2280.410961914062,6
aaaanipn-1,3348.202917480469,2179.485913085937,1
aaaanipo-1,3353.946435546875,2163.3971313476563,1
aaaanjac-1,3359.1242553710936,2184.6141357421875,1
aaaanjad-1,3359.6312255859375,2309.4526977539062,6
aaaanjae-1,3364.4896728515623,2158.104553222656,1
aaaanjaf-1,3366.2340820312497,2171.0255493164063,1
aaaanjag-1,3364.2755126953125,2328.7401855468747,6
aaaanjah-1,3365.514196777344,2268.2692016601563,2
aaaanjai-1,3376.679162597656,2183.789660644531,1
aaaanjaj-1,3380.605432128906,2265.714221191406,2
aaaanjak-1,3378.0680908203126,2288.56357421875,2
aaaanjal-1,3382.568151855469,2163.7883056640626,1
aaaanjam-1,3381.3744995117186,2315.9212890625,1
aaaanjao-1,3382.8983154296875,2197.1485229492187,6
aaaanjap-1,3383.316259765625,2226.1645263671876,6
aaaanjba-1,3391.5769897460937,2290.4185913085935,6
aaaanjbb-1,3393.418310546875,2206.5279907226563,6
aaaanjbc-1,3397.6847045898435,2322.083996582031,1
aaaanjbd-1,3399.979248046875,2088.6064697265624,1
aaaanjbf-1,3404.2809204101563,2116.648791503906,6
aaaanjbi-1,3412.1305541992188,2004.599865722656,1
aaaanjbj-1,3413.288720703125,2099.233752441406,6
aaaanjbk-1,3419.4630493164063,2113.7470458984376,6
aaaanjbl-1,3423.3268554687497,2065.3014038085935,6
aaaanjbm-1,3416.991906738281,1988.0157348632813,1
aaaanjbn-1,3412.0780517578123,2032.204736328125,1
aaaanjbo-1,3419.793212890625,2083.330285644531,6
aaaanjbp-1,3421.154125976562,2016.0395874023436,1
aaaanjca-1,3421.336950683594,2037.9891357421875,1
aaaanjcb-1,3425.1617431640625,2092.2301757812497,6
aaaanjcc-1,3430.010852050781,2108.451770019531,6
aaaanjcd-1,3424.1357666015624,2047.0677001953125,6
aaaanjce-1,3423.482495117187,1966.7215332031249,2
aaaanjcf-1,3433.832531738281,2080.075964355469,6
aaaanjcg-1,3432.5454956054687,2024.18369140625,1
aaaanjch-1,3431.9592529296874,1976.8901977539065,2
aaaanjci-1,3431.8148193359375,2032.7579833984375,1
aaaanjcj-1,3433.58994140625,2012.0933959960937,1
aaaanjcl-1,3432.4863525390624,1959.152880859375,2
aaaanjcm-1,3441.687353515625,2071.1617553710935,6
aaaanjcn-1,3439.0290283203126,2053.5852661132812,6
aaaanjco-1,3444.279895019531,1966.9601806640624,2
aaaanjda-1,3444.1248779296875,2035.2681396484377,1
aaaanjdb-1,3442.6898803710938,2013.2907836914064,1
aaaanjdc-1,3449.953479003906,2058.443298339844,6
aaaanjde-1,3452.776159667969,2024.4522216796877,1
aaaanjdf-1,3455.6390991210938,2073.0153198242188,6
aaaanjdg-1,3457.4598754882813,1999.2238647460936,6
aaaanjdh-1,3455.7277099609373,2145.228796386719,2
aaaanjdi-1,3462.4100463867185,2077.9864501953125,1
aaaanjdj-1,3459.2872924804688,2043.4471069335937,2
aaaanjdk-1,3462.4457397460938,2016.465002441406,6
aaaanjdl-1,3470.383154296875,2040.862243652344,2
aaaanjdn-1,3473.244641113281,2013.1154296875,6
aaaanjdo-1,3473.760119628906,2069.0753540039063,1
aaaanjeb-1,3483.1717529296875,1997.683654785156,6
aaaanjec-1,3484.887524414062,2052.326452636719,1
aaaanjed-1,3480.5157104492187,2039.9788330078125,1
aaaanjee-1,3484.8692626953125,2075.860205078125,1
aaaanjef-1,3483.397534179687,2034.2485961914065,1
aaaanjeg-1,3471.199743652344,2164.6476440429688,2
aaaanjeh-1,3453.306164550781,2165.0483642578124,2
aaaanjej-1,3321.7514404296876,2033.9964599609375,6
aaaanjek-1,3328.3696533203124,2122.272985839844,1
aaaanjem-1,3329.6112426757813,2045.4266357421875,1
aaaanjen-1,3338.1239013671875,2033.7715087890624,1
aaaanjfa-1,3341.48447265625,2125.4347534179688,6
aaaanjfb-1,3341.8714965820313,2051.3558837890623,1
aaaanjfc-1,3341.0457763671875,2062.394885253906,1
aaaanjfd-1,3352.2817138671876,2110.884729003906,6
aaaanjff-1,3348.993151855469,2080.4115234375,1
aaaanjfg-1,3362.7367553710938,2055.443188476562,1
aaaanjfh-1,3360.6316772460937,2080.3893188476563,1
aaaanjfi-1,3357.6805419921875,2067.875061035156,1
aaaanjfl-1,3370.6781127929685,2104.2154663085935,6
aaaanjfn-1,3378.596643066406,2125.390344238281,6
aaaanjfo-1,3368.3711181640624,1990.7120361328125,1
aaaanjga-1,3386.7405395507812,2111.1175659179685,6
aaaanjgb-1,3391.5388061523436,2100.143518066406,1
aaaanjgc-1,3391.7203857421873,2092.45263671875,1
aaaanjge-1,3338.2565063476563,2148.2787109375,2
aaaanjgg-1,3463.511767578125,1716.2669372558594,6
aaaanjgi-1,3460.923168945312,1731.2409240722657,6
aaaanjgj-1,3412.720532226562,1725.5769897460937,6
aaaanjgk-1,3428.8165771484373,1724.0458068847656,6
aaaanjgm-1,3325.1084838867187,1741.2845581054687,1
aaaanjgn-1,3436.615576171875,1744.033154296875,6
aaaanjha-1,3339.1770629882812,1749.063635253906,1
aaaanjhb-1,3486.5153076171873,1756.2002319335936,6
aaaanjhd-1,3355.283898925781,1753.3553466796875,6
aaaanjhe-1,3369.1026245117187,1764.70625,1
aaaanjhf-1,3339.623645019531,1764.8654174804688,6
aaaanjhh-1,3351.0614990234376,1774.8848754882813,1
aaaanjhj-1,3492.9907470703124,1783.408740234375,6
aaaanjho-1,3399.2244995117185,1804.110266113281,6
aaaanjhp-1,3356.146350097656,1801.735412597656,6
aaaanjia-1,3375.8094482421875,1806.7418212890625,6
aaaanjib-1,3394.886511230469,1817.269287109375,6
aaaanjid-1,3338.8529174804685,1810.6008544921872,6
aaaanjie-1,3355.699560546875,1818.0061889648437,6
aaaanjif-1,3389.113525390625,1823.5785034179687,6
aaaanjig-1,3329.0577880859373,1820.7170166015624,6
aaaanjih-1,3522.55771484375,1755.614404296875,1
aaaanjii-1,3518.509423828125,1890.3568359375,2
aaaanjik-1,3528.5761962890624,1824.2446411132812,6
aaaanjil-1,3527.6091552734374,1857.5384521484375,6
aaaanjim-1,3533.7218505859373,1883.2777221679687,2
aaaanjin-1,3536.1913330078123,1840.1929321289065,6
aaaanjio-1,3541.0435546875,1878.1748168945312,2
aaaanjip-1,3539.6950927734374,1736.861486816406,1
aaaanjjb-1,3550.9069580078126,1739.7127014160155,6
aaaanjjc-1,3552.1105712890626,1846.42578125,6
aaaanjjd-1,3551.20703125,1877.5667846679687,2
aaaanjje-1,3560.0917724609376,1865.93759765625,2
aaaanjjg-1,3566.391650390625,1842.521923828125,6
aaaanjjh-1,3561.64443359375,1727.7170349121093,1
aaaanjji-1,3566.5904541015625,1743.98251953125,2
aaaanjjj-1,3574.843090820312,1734.2240173339844,2
aaaanjjk-1,3581.6613525390626,1886.4556762695313,1
aaaanjjm-1,3587.0477294921875,1739.0248779296874,2
aaaanjjn-1,3579.9293945312497,1814.964990234375,6
aaaanjjo-1,3584.4931640625,1758.1812133789062,2
aaaanjjp-1,3589.5595458984376,1845.0046875,6
aaaanjkb-1,3593.930322265625,1873.8438842773437,6
aaaanjkc-1,3595.2397705078124,1860.64169921875,6
aaaanjkg-1,3622.990112304687,1858.3768310546875,1
aaaanjkh-1,3632.6767089843743,1854.520910644531,1
aaaanjki-1,3636.490087890625,1848.623620605469,2
aaaanjkj-1,3641.586767578125,1837.289318847656,1
aaaanjkk-1,3633.09091796875,1870.034240722656,1
aaaanjkm-1,3649.875512695312,1862.6656372070313,1
aaaanjkp-1,3634.5037109375,1819.190087890625,1
aaaanjla-1,3651.6560302734374,1825.2832763671877,1
aaaanjlc-1,3566.1957519531247,1898.72568359375,2
aaaanjld-1,3506.2520751953125,1771.0447265625,1
aaaanjlf-1,3505.900952148437,1753.5028930664062,1
aaaanjlm-1,3329.1422485351563,2504.49345703125,6
aaaanjln-1,3336.285900878906,2522.7964721679687,6
aaaanjlo-1,3331.7401855468747,2426.8566650390626,6
aaaanjlp-1,3331.8819213867187,2471.748327636719,6
aaaanjmb-1,3340.0166870117187,2445.370104980469,2
aaaanjmc-1,3345.783032226562,2431.609692382812,1
aaaanjmd-1,3349.178674316406,2455.0836791992188,2
aaaanjmf-1,3355.3399291992187,2440.7413818359373,2
aaaanjmg-1,3353.5299438476563,2469.4961181640624,6
aaaanjmh-1,3355.6852416992188,2423.649035644531,1
aaaanjmi-1,3368.144921875,2415.963134765625,1
