,X_coord,Y_coord,ground_truth_cluster,pred_3PCs_k10_seed_141,refined_pred_3PCs_k10_seed_141,pred_10PCs_k10_seed_141,refined_pred_10PCs_k10_seed_141,pred_3PCs_k10_seed_549,refined_pred_3PCs_k10_seed_549,pred_10PCs_k10_seed_549,refined_pred_10PCs_k10_seed_549,pred_3PCs_k10_seed_75,refined_pred_3PCs_k10_seed_75,pred_10PCs_k10_seed_75,refined_pred_10PCs_k10_seed_75,pred_3PCs_k10_seed_492,refined_pred_3PCs_k10_seed_492,pred_10PCs_k10_seed_492,refined_pred_10PCs_k10_seed_492,pred_3PCs_k10_seed_676,refined_pred_3PCs_k10_seed_676,pred_10PCs_k10_seed_676,refined_pred_10PCs_k10_seed_676,pred_3PCs_k10_seed_179,refined_pred_3PCs_k10_seed_179,pred_10PCs_k10_seed_179,refined_pred_10PCs_k10_seed_179,pred_3PCs_k10_seed_587,refined_pred_3PCs_k10_seed_587,pred_10PCs_k10_seed_587,refined_pred_10PCs_k10_seed_587,pred_3PCs_k10_seed_592,refined_pred_3PCs_k10_seed_592,pred_10PCs_k10_seed_592,refined_pred_10PCs_k10_seed_592,pred_3PCs_k10_seed_601,refined_pred_3PCs_k10_seed_601,pred_10PCs_k10_seed_601,refined_pred_10PCs_k10_seed_601,pred_3PCs_k10_seed_916,refined_pred_3PCs_k10_seed_916,pred_10PCs_k10_seed_916,refined_pred_10PCs_k10_seed_916,pred_3PCs_k10_seed_518,refined_pred_3PCs_k10_seed_518,pred_10PCs_k10_seed_518,refined_pred_10PCs_k10_seed_518,pred_3PCs_k10_seed_339,refined_pred_3PCs_k10_seed_339,pred_10PCs_k10_seed_339,refined_pred_10PCs_k10_seed_339,pred_3PCs_k10_seed_921,refined_pred_3PCs_k10_seed_921,pred_10PCs_k10_seed_921,refined_pred_10PCs_k10_seed_921,pred_3PCs_k10_seed_423,refined_pred_3PCs_k10_seed_423,pred_10PCs_k10_seed_423,refined_pred_10PCs_k10_seed_423,pred_3PCs_k10_seed_330,refined_pred_3PCs_k10_seed_330,pred_10PCs_k10_seed_330,refined_pred_10PCs_k10_seed_330,pred_3PCs_k10_seed_388,refined_pred_3PCs_k10_seed_388,pred_10PCs_k10_seed_388,refined_pred_10PCs_k10_seed_388,pred_3PCs_k10_seed_273,refined_pred_3PCs_k10_seed_273,pred_10PCs_k10_seed_273,refined_pred_10PCs_k10_seed_273,pred_3PCs_k10_seed_286,refined_pred_3PCs_k10_seed_286,pred_10PCs_k10_seed_286,refined_pred_10PCs_k10_seed_286,pred_3PCs_k10_seed_61,refined_pred_3PCs_k10_seed_61,pred_10PCs_k10_seed_61,refined_pred_10PCs_k10_seed_61,pred_3PCs_k10_seed_807,refined_pred_3PCs_k10_seed_807,pred_10PCs_k10_seed_807,refined_pred_10PCs_k10_seed_807,pred_3PCs_k10_seed_283,refined_pred_3PCs_k10_seed_283,pred_10PCs_k10_seed_283,refined_pred_10PCs_k10_seed_283,pred_3PCs_k10_seed_127,refined_pred_3PCs_k10_seed_127,pred_10PCs_k10_seed_127,refined_pred_10PCs_k10_seed_127,pred_3PCs_k10_seed_165,refined_pred_3PCs_k10_seed_165,pred_10PCs_k10_seed_165,refined_pred_10PCs_k10_seed_165,pred_3PCs_k10_seed_952,refined_pred_3PCs_k10_seed_952,pred_10PCs_k10_seed_952,refined_pred_10PCs_k10_seed_952,pred_3PCs_k10_seed_311,refined_pred_3PCs_k10_seed_311,pred_10PCs_k10_seed_311,refined_pred_10PCs_k10_seed_311,pred_3PCs_k10_seed_597,refined_pred_3PCs_k10_seed_597,pred_10PCs_k10_seed_597,refined_pred_10PCs_k10_seed_597,pred_3PCs_k10_seed_473,refined_pred_3PCs_k10_seed_473,pred_10PCs_k10_seed_473,refined_pred_10PCs_k10_seed_473,pred_3PCs_k10_seed_594,refined_pred_3PCs_k10_seed_594,pred_10PCs_k10_seed_594,refined_pred_10PCs_k10_seed_594,pred_3PCs_k10_seed_605,refined_pred_3PCs_k10_seed_605,pred_10PCs_k10_seed_605,refined_pred_10PCs_k10_seed_605,pred_3PCs_k10_seed_101,refined_pred_3PCs_k10_seed_101,pred_10PCs_k10_seed_101,refined_pred_10PCs_k10_seed_101
721,653.38398620803,719.657339629815,7,6,4,7,8,2,2,2,2,3,6,6,6,6,0,2,7,5,4,0,0,3,0,7,7,7,7,4,4,0,9,2,2,12,12,2,2,0,7,7,7,3,3,2,2,3,7,0,0,2,2,1,1,1,1,11,2,8,4,1,1,0,7,1,4,3,0,5,5,3,3,0,0,1,4,4,5,2,0,3,3,2,7,3,3,4,4,5,5,6,6,2,4,4,4,5,5,0,0,2,2,1,1,5,5,6,6,7,7,3,6,3,3,3,7,2,2,3,2,2,2
722,672.657339629815,719.657339629815,7,4,4,8,8,8,8,10,10,6,6,2,2,0,0,7,7,4,4,0,0,0,0,3,3,4,4,4,4,9,9,6,6,12,12,8,8,7,7,2,2,4,4,2,2,7,7,0,0,2,2,1,1,1,1,2,2,4,4,1,1,7,7,4,4,0,0,5,5,7,7,6,6,4,4,5,5,0,0,9,9,7,7,3,3,10,10,5,5,8,8,4,4,0,0,5,5,0,0,2,2,7,7,5,5,5,5,0,0,6,6,6,6,7,7,2,2,2,2,2,2
723,691.930693051601,719.657339629815,7,4,4,8,8,8,8,0,0,6,6,2,2,0,0,8,7,4,4,7,7,0,0,4,4,6,6,5,4,9,9,0,2,12,12,8,8,7,7,6,6,4,4,4,4,7,7,0,0,2,2,6,6,1,1,2,2,4,4,7,1,7,7,2,2,0,0,8,3,7,7,6,6,4,4,5,5,0,0,1,1,7,7,1,1,6,6,7,7,8,8,0,0,0,0,4,5,0,0,2,2,7,7,0,0,5,5,5,5,6,6,3,6,7,7,0,0,2,2,2,2
724,711.204046473386,719.657339629815,7,4,4,8,8,2,2,2,2,5,5,2,2,6,6,7,7,4,4,8,8,0,0,4,4,6,6,4,4,8,8,2,2,12,12,8,8,7,7,6,6,3,4,4,4,7,7,0,0,9,9,1,1,3,3,11,11,8,8,1,1,7,7,1,1,4,0,3,3,7,7,0,0,4,4,5,5,8,8,3,3,7,7,3,3,2,2,7,7,8,8,4,4,6,6,5,5,6,6,2,2,3,3,2,2,2,2,8,8,6,6,6,6,7,7,2,2,2,2,0,0
725,884.664227269456,719.657339629815,5,0,0,0,0,1,1,8,8,1,1,5,5,2,2,4,4,7,7,4,4,4,4,7,7,1,1,3,3,4,4,3,3,11,11,4,4,2,2,1,1,0,0,7,7,0,0,3,3,6,6,2,2,2,2,9,9,5,5,2,2,2,2,3,3,2,2,7,7,8,8,8,8,8,4,7,7,5,5,4,4,0,0,0,0,9,9,6,6,7,7,6,6,5,5,6,6,2,7,1,1,4,4,2,2,4,4,1,1,1,1,2,2,0,0,8,8,0,0,3,0
726,903.937580691241,719.657339629815,5,1,1,4,4,1,1,6,6,1,1,1,1,0,0,6,6,1,1,9,9,8,8,4,4,1,1,8,8,0,0,4,4,9,9,8,8,0,0,0,0,6,6,1,1,3,3,7,7,4,4,6,6,5,5,1,11,9,9,1,1,0,0,3,3,7,7,2,2,8,8,2,2,4,4,4,4,4,4,4,4,0,0,5,5,9,9,3,3,3,3,6,6,5,5,4,4,7,7,5,5,4,4,1,2,4,4,1,1,1,1,7,7,2,2,6,6,1,1,0,0
727,923.210934113027,719.657339629815,5,2,2,2,2,7,7,7,7,3,3,0,0,10,10,1,1,6,1,2,2,1,1,8,8,4,4,2,2,2,0,9,9,0,0,8,8,4,4,8,8,2,2,3,3,6,6,6,6,2,4,8,8,6,5,11,11,6,6,5,1,4,4,2,2,10,10,0,0,0,0,7,7,0,0,4,4,2,2,1,1,1,1,7,5,4,0,7,7,2,2,2,6,6,6,8,8,6,6,3,3,6,6,3,3,6,6,5,5,0,0,0,0,8,8,0,0,5,5,2,2
728,961.757640956598,719.657339629815,4,3,3,3,3,0,0,3,3,2,2,2,2,8,8,0,0,0,0,2,2,2,2,5,8,2,2,7,7,6,6,7,7,2,2,8,8,2,2,6,6,3,3,1,1,2,2,7,7,3,3,5,5,0,0,1,1,7,7,4,4,6,6,1,1,5,5,7,7,1,1,4,4,5,5,6,6,6,6,7,7,3,3,1,7,2,2,1,4,1,1,7,7,2,2,2,6,1,1,6,6,0,0,1,1,0,0,11,11,2,2,6,0,6,6,1,1,4,4,3,3
729,981.030994378384,719.657339629815,4,2,2,7,7,5,5,7,7,0,0,6,1,4,4,2,2,6,0,1,1,1,1,8,8,5,5,2,2,2,2,2,4,6,2,7,7,3,2,2,2,5,5,3,1,1,1,0,7,7,7,2,2,8,8,2,1,2,2,6,6,1,1,6,6,3,3,6,6,2,2,1,2,3,5,6,6,1,1,9,7,1,1,7,7,8,8,4,4,4,4,2,2,7,7,0,0,3,3,7,6,0,0,3,3,2,2,3,3,3,3,0,0,8,8,1,1,4,4,6,6
730,75.1833835544638,738.930693051601,8,5,5,0,0,5,5,8,8,0,0,2,2,7,7,7,7,3,3,1,1,2,7,3,3,0,0,3,3,6,6,7,7,11,11,9,9,8,2,2,2,2,2,2,2,2,2,0,4,5,5,0,0,10,10,2,2,6,6,2,2,1,1,0,0,9,9,1,1,2,5,6,6,2,2,6,6,7,7,9,9,1,4,3,3,4,4,8,8,2,2,6,6,7,7,9,9,6,6,3,7,5,5,5,5,2,2,10,10,0,0,3,3,9,9,7,7,1,1,6,6
731,94.4567369762493,738.930693051601,8,10,10,1,0,0,0,3,3,2,7,7,7,2,2,6,6,0,0,4,4,7,7,5,5,2,2,7,3,10,10,4,4,2,2,1,9,2,2,0,7,0,0,1,1,0,0,7,7,8,8,3,0,0,0,7,7,5,5,2,2,3,3,0,0,1,1,4,4,5,5,2,2,5,5,6,6,9,9,7,7,4,4,4,7,10,7,2,2,0,0,1,6,2,2,3,3,9,9,4,4,0,5,1,1,3,3,9,8,2,0,5,0,0,0,3,3,0,0,3,3
732,113.730090398035,738.930693051601,8,0,0,6,6,4,4,3,3,7,7,3,3,8,8,4,4,0,0,4,4,7,7,1,1,0,0,3,3,5,5,4,4,2,2,9,9,2,2,7,7,1,1,1,1,0,0,7,7,3,3,0,0,7,7,1,1,3,3,2,2,3,3,1,1,1,1,4,4,5,5,2,2,5,5,1,1,12,12,7,7,4,4,7,7,7,7,2,2,0,0,6,6,1,1,6,6,2,2,6,6,5,5,1,1,9,9,8,8,0,0,0,0,0,0,3,3,0,0,3,3
733,133.00344381982,738.930693051601,8,0,0,6,6,6,6,6,6,0,0,7,7,8,8,0,0,0,0,4,4,7,7,3,3,0,0,7,3,2,2,5,5,2,2,9,9,2,2,8,8,1,1,1,1,2,0,7,7,3,3,2,2,7,7,1,1,3,3,4,2,3,3,0,0,11,2,2,2,5,5,2,2,5,5,2,1,2,2,4,4,4,4,4,0,4,4,2,2,0,0,6,6,1,1,8,8,2,2,4,4,5,5,1,1,9,9,8,8,0,0,5,2,0,0,6,3,5,0,5,5
734,267.916917772319,738.930693051601,4,0,0,0,0,3,3,2,8,4,4,3,3,9,9,4,4,6,3,6,4,4,4,4,4,7,7,6,6,4,4,4,4,6,6,9,9,1,2,7,7,0,0,7,7,0,0,4,4,9,9,5,5,9,9,5,5,3,3,5,5,2,2,1,1,2,2,4,4,4,4,10,2,8,8,0,0,5,5,3,3,6,4,0,0,0,0,2,2,7,7,6,6,3,3,9,9,2,2,7,7,4,4,3,1,8,8,8,8,1,1,0,0,11,0,8,8,0,0,0,0
735,287.190271194105,738.930693051601,4,0,0,6,6,3,3,8,8,4,4,1,1,9,9,6,6,3,3,4,4,4,4,4,4,6,6,6,6,7,7,4,4,11,2,9,9,2,2,0,0,0,0,7,7,0,0,7,7,1,1,5,5,3,3,7,7,5,5,4,4,3,3,1,1,2,2,4,4,4,4,2,2,8,8,4,4,5,5,2,2,4,4,7,7,0,0,2,2,5,5,6,6,3,3,0,0,2,2,7,7,4,4,1,1,8,8,1,1,1,1,7,7,0,0,8,8,0,0,3,3
736,306.46362461589,738.930693051601,4,0,0,0,0,1,1,7,7,1,1,5,5,2,2,6,6,3,3,4,4,4,4,7,7,7,7,3,3,4,4,3,3,2,2,1,1,2,2,5,5,0,0,7,7,0,0,9,9,9,9,4,4,9,9,5,5,5,5,2,2,3,3,3,3,2,2,6,6,4,4,8,8,5,5,1,1,5,5,7,7,4,4,0,0,9,9,6,6,7,7,1,1,3,3,3,3,9,9,1,1,4,4,3,3,8,8,1,1,1,1,2,2,0,0,3,3,0,0,5,5
737,325.736978037676,738.930693051601,4,3,3,2,2,6,6,0,0,0,0,4,4,8,8,8,8,0,0,2,2,2,2,3,3,0,0,3,3,2,2,1,1,2,2,6,6,2,2,2,2,5,5,8,8,2,2,4,4,7,7,4,4,0,0,0,0,3,3,3,3,3,3,2,2,10,10,8,8,5,5,5,5,5,5,7,7,1,1,8,8,4,4,4,4,8,8,7,7,0,0,7,7,1,1,3,3,1,1,9,9,0,0,1,3,3,3,6,6,2,2,0,0,6,6,3,3,4,4,6,6
738,422.103745146603,738.930693051601,3,9,8,3,3,0,0,1,1,2,2,6,2,1,1,2,2,2,2,7,7,6,6,8,8,2,2,5,5,1,1,6,6,6,6,8,8,5,5,8,8,4,4,3,3,5,5,4,4,3,3,5,5,7,0,11,11,0,0,7,7,6,6,4,4,0,0,5,5,1,1,4,4,6,6,3,3,0,0,1,1,3,3,1,1,10,6,5,5,1,1,0,0,2,2,7,7,8,1,5,5,7,7,3,3,0,0,0,0,4,4,6,6,4,4,2,2,2,2,6,6
739,441.377098568389,738.930693051601,3,8,8,3,3,0,0,0,0,2,2,2,2,8,8,2,2,0,0,7,7,6,6,3,3,2,2,0,0,1,1,6,6,2,2,5,5,2,5,2,2,4,4,8,8,5,5,6,6,8,8,3,3,0,0,3,3,2,2,6,6,6,6,8,8,0,0,0,0,1,1,1,1,5,5,6,6,0,0,8,8,3,3,4,1,6,6,7,7,1,1,0,0,2,2,1,1,1,1,6,6,7,7,4,4,0,0,0,0,4,4,6,6,12,12,0,0,2,2,6,6
740,460.650451990174,738.930693051601,3,8,8,3,3,0,0,0,0,2,2,4,2,7,7,1,1,8,8,7,7,6,6,5,5,2,2,0,0,6,6,0,6,3,3,6,6,6,6,5,5,4,4,8,8,5,5,4,4,8,8,3,3,4,0,0,0,0,0,3,3,1,6,2,2,0,0,8,8,1,1,5,5,0,0,8,8,0,0,8,8,5,5,7,7,6,6,7,7,4,1,0,0,2,2,3,3,10,1,9,9,7,7,0,0,0,0,5,5,4,4,0,6,4,4,0,0,2,2,4,4
741,518.470512255531,738.930693051601,6,4,4,3,3,0,0,3,3,2,2,6,6,1,1,3,3,2,2,2,2,6,6,5,5,2,2,5,5,1,1,6,6,13,13,8,8,5,5,6,6,4,4,3,3,5,5,4,4,3,3,5,5,7,7,11,11,4,4,1,1,6,6,4,4,0,0,3,3,1,1,4,4,6,6,3,3,0,0,1,1,3,3,1,1,10,10,0,0,1,1,7,7,2,2,8,8,8,8,5,5,7,7,1,1,0,0,0,0,4,4,6,6,4,4,4,4,2,2,1,1
742,537.743865677316,738.930693051601,6,3,3,3,3,0,0,1,1,2,2,6,6,7,7,2,2,0,0,2,2,6,6,8,8,2,2,5,5,1,1,6,6,2,2,2,2,2,2,8,8,3,3,7,7,2,2,6,4,3,3,5,5,0,0,11,11,2,2,4,4,6,6,4,4,5,5,5,5,1,1,4,4,5,5,3,3,6,6,1,1,3,3,1,1,10,10,1,1,1,1,7,7,2,2,9,9,3,3,4,4,7,7,1,1,0,0,0,0,2,2,6,6,12,12,4,4,3,3,6,6
743,576.290572520888,738.930693051601,6,3,3,8,4,5,6,6,6,6,6,2,2,5,5,0,2,6,6,2,2,1,1,4,4,5,0,4,4,5,5,4,5,6,6,2,2,3,3,8,8,5,5,4,6,1,1,9,4,0,0,1,1,8,8,11,11,1,1,4,4,1,1,3,3,10,10,2,2,2,2,4,4,3,3,5,5,1,1,3,3,1,1,4,4,1,1,7,7,5,5,6,6,7,7,5,5,3,3,8,8,0,0,1,1,3,3,8,8,3,3,6,6,8,10,4,4,4,4,4,4
744,595.563925942673,738.930693051601,6,3,3,4,4,6,6,2,6,6,6,7,7,5,5,2,2,2,2,1,1,2,2,6,6,0,0,4,4,10,10,5,5,13,13,9,2,1,3,8,8,5,5,6,6,1,1,4,4,8,8,2,2,4,4,5,5,7,7,4,4,3,3,0,0,5,5,1,1,2,2,4,4,8,8,5,5,10,10,3,3,1,1,4,4,10,10,7,7,0,0,5,5,1,1,5,5,9,3,8,8,3,3,3,3,3,3,9,9,4,4,6,6,9,9,6,6,4,4,6,6
745,614.837279364459,738.930693051601,5,2,2,4,4,7,7,1,6,3,3,7,7,5,5,0,0,8,8,10,10,1,1,8,6,6,6,6,6,7,7,4,4,1,1,1,2,3,3,3,3,5,5,1,6,1,1,9,9,0,0,8,8,8,8,4,4,1,1,2,4,4,4,6,6,10,10,4,4,0,0,8,8,3,3,6,6,1,1,0,0,2,2,4,4,1,1,4,4,5,5,2,2,6,6,2,2,3,3,7,8,1,1,2,2,1,1,9,9,3,3,7,7,1,1,6,6,4,4,5,5
746,672.657339629815,738.930693051601,7,4,4,8,8,8,8,5,5,6,6,2,2,0,0,7,7,4,4,0,0,0,0,3,3,0,0,4,4,9,9,2,2,12,12,8,8,7,7,2,2,4,4,4,4,7,7,0,0,1,1,1,1,6,6,2,2,4,4,5,5,5,5,4,4,0,0,3,3,7,7,0,0,4,4,5,5,0,0,4,4,7,7,4,4,6,6,7,7,6,8,4,4,0,0,5,5,8,8,8,2,7,7,0,0,0,0,10,10,4,4,6,6,7,7,2,2,2,2,4,4
747,691.930693051601,738.930693051601,7,4,4,8,8,8,8,1,1,6,6,2,2,0,0,7,7,4,4,7,7,0,0,8,8,5,5,4,4,0,0,2,2,12,12,8,8,7,7,8,8,4,4,4,4,7,7,0,0,0,0,1,1,8,8,2,2,4,4,1,1,5,5,6,6,0,0,3,3,7,7,0,0,4,4,5,5,0,0,5,5,7,7,4,4,6,6,7,7,8,8,4,4,0,0,5,5,8,8,2,2,7,7,0,0,0,0,10,10,4,4,6,6,7,7,4,4,2,2,4,4
748,711.204046473386,738.930693051601,7,6,6,8,8,1,1,2,2,1,1,7,7,6,6,0,0,4,4,0,0,3,3,7,7,1,1,4,4,3,3,3,3,12,12,2,2,7,7,6,6,2,2,4,4,7,7,5,5,6,6,1,1,2,2,11,11,8,8,1,1,7,7,1,1,9,9,3,3,3,3,10,10,4,4,5,5,3,3,3,3,7,7,3,3,4,4,7,7,3,3,6,6,5,5,5,5,0,0,2,2,1,1,2,2,7,7,2,2,3,3,3,3,7,7,2,2,3,3,2,2
749,730.477399895172,738.930693051601,2,5,5,4,4,7,7,1,1,3,3,1,1,5,5,6,6,6,6,4,4,5,5,4,4,5,6,8,8,7,7,4,4,6,6,7,7,1,1,7,7,1,1,1,1,1,1,7,7,0,0,8,8,8,8,7,7,3,3,4,4,2,2,6,6,1,1,7,7,9,9,2,2,3,3,4,4,3,3,2,2,6,6,7,7,5,5,4,7,5,5,1,1,7,7,2,2,2,2,7,7,1,1,1,1,1,1,1,1,0,0,0,0,11,11,1,1,0,0,3,3
750,749.750753316957,738.930693051601,2,2,2,7,7,3,3,7,7,3,3,5,4,3,3,1,1,5,5,5,5,5,5,7,7,6,6,2,2,3,3,0,0,1,1,2,2,3,3,2,2,1,1,0,0,1,1,0,0,1,1,8,8,3,3,3,3,1,1,5,3,4,4,6,6,10,10,0,0,0,0,7,7,0,0,4,4,3,3,2,2,2,2,5,5,4,4,7,7,5,5,5,0,6,6,9,9,6,6,3,3,1,1,5,5,6,6,5,5,3,3,1,1,1,1,0,0,5,5,2,2
751,865.39087384767,738.930693051601,5,1,1,7,8,1,1,2,2,1,1,3,3,6,6,0,4,1,1,9,9,8,8,7,7,1,1,6,6,8,8,3,3,9,9,2,2,0,0,4,4,6,6,4,4,4,4,3,3,4,4,1,1,5,5,4,4,9,9,5,5,0,0,3,3,2,2,7,7,8,8,8,8,4,4,0,0,4,4,4,4,0,0,0,0,9,9,4,7,3,3,6,6,5,5,4,4,7,7,0,0,4,4,2,2,4,4,1,1,1,1,7,2,2,2,7,7,1,1,0,0
752,884.664227269456,738.930693051601,5,0,0,8,8,1,1,0,0,1,1,4,4,9,9,6,4,7,7,2,2,4,4,4,7,1,1,3,3,7,7,3,3,0,0,6,6,1,1,0,4,0,0,8,4,0,0,9,3,6,6,8,1,2,2,12,12,3,3,3,3,2,2,2,3,2,2,7,7,8,8,5,8,7,4,7,7,5,5,1,1,6,0,0,0,9,9,7,7,7,7,7,6,5,5,3,3,4,7,9,9,4,4,1,2,4,4,1,1,1,1,2,2,5,5,3,3,0,0,0,0
753,903.937580691241,738.930693051601,5,1,1,8,8,1,1,6,6,1,1,0,0,0,0,4,4,1,1,0,0,3,3,7,7,1,1,4,4,9,9,8,3,12,12,8,8,7,7,4,4,2,2,4,4,7,7,3,3,4,4,1,1,5,5,11,11,8,8,1,1,7,7,3,3,6,2,3,7,3,8,2,2,4,4,4,4,7,7,3,3,7,0,5,5,0,9,7,7,3,3,6,6,5,5,5,5,7,7,2,2,2,4,2,2,4,4,1,1,5,1,0,2,3,3,2,2,1,1,0,0
754,942.484287534812,738.930693051601,4,7,7,0,0,3,3,7,7,4,4,5,5,10,10,1,1,7,7,5,5,5,5,8,8,7,7,3,3,0,0,1,1,4,4,5,5,8,8,7,7,6,6,8,8,2,2,0,0,5,5,0,0,1,1,2,2,1,1,3,3,4,4,2,2,7,7,8,8,4,4,5,5,0,0,1,1,4,4,1,1,6,6,5,7,0,0,4,4,6,6,6,6,6,6,6,6,5,5,3,3,4,4,4,4,7,7,5,5,1,0,0,0,11,11,1,1,5,5,1,1
755,961.757640956598,738.930693051601,4,0,0,6,6,4,4,1,1,7,7,1,1,5,5,6,6,0,0,4,4,7,7,8,8,0,0,7,7,5,5,4,4,2,2,2,2,2,2,7,7,1,1,1,1,0,0,7,7,7,7,8,8,7,7,1,1,3,3,2,2,3,3,6,6,1,1,6,6,5,5,2,2,5,5,6,6,11,11,7,7,4,4,7,7,3,3,8,8,0,0,1,1,1,1,6,6,2,2,6,6,5,5,1,1,9,9,1,1,0,0,0,0,0,0,1,1,0,0,5,5
756,981.030994378384,738.930693051601,4,0,0,6,6,4,4,1,1,0,0,1,1,5,5,5,5,0,0,4,4,7,7,3,3,0,0,2,2,5,5,4,4,2,2,9,9,2,2,2,2,1,1,7,1,0,0,9,7,7,7,8,8,4,4,8,1,5,5,2,2,3,3,6,6,1,1,6,6,5,5,2,2,5,5,6,6,3,3,7,7,4,4,4,4,4,4,6,6,0,0,1,1,1,1,1,1,9,9,6,6,5,5,3,3,3,3,2,2,0,0,0,0,0,0,1,1,0,0,6,6
757,75.1833835544638,758.204046473386,8,5,5,0,0,6,6,8,8,0,0,6,6,8,8,7,7,0,0,1,1,7,7,3,3,0,0,2,2,2,2,7,7,2,2,9,9,2,2,2,2,1,1,6,6,2,2,4,4,3,3,2,2,7,7,11,11,3,3,2,2,3,3,0,0,11,11,1,1,5,5,7,7,5,5,2,2,2,2,4,4,4,4,4,4,4,4,8,8,0,0,6,6,1,1,9,9,2,2,7,7,5,5,3,3,9,9,10,10,0,0,5,5,6,6,7,7,5,5,6,6
758,94.4567369762493,758.204046473386,8,5,5,0,0,7,7,8,8,7,7,3,3,4,4,2,2,3,3,1,1,5,5,8,8,4,4,3,3,2,2,7,7,11,11,9,9,2,2,7,7,1,1,3,3,2,2,4,4,5,5,0,0,6,6,3,3,3,3,6,6,1,1,4,4,11,11,6,6,9,9,1,1,2,2,1,1,12,12,7,7,4,4,7,7,7,7,8,8,2,2,6,6,7,7,0,0,4,4,7,7,5,5,3,3,6,6,8,8,0,0,0,0,6,6,6,3,5,5,1,1
759,113.730090398035,758.204046473386,8,5,5,0,0,7,7,8,8,7,7,3,3,4,4,2,2,3,3,2,2,5,5,8,8,4,4,3,3,2,2,7,7,11,11,9,9,2,2,7,7,1,1,3,3,2,2,4,4,1,1,0,0,6,6,2,2,1,1,6,6,1,1,1,1,11,11,6,6,9,9,1,1,2,2,1,1,12,12,1,1,4,4,7,7,3,3,8,8,2,2,6,6,7,7,0,0,4,4,7,7,5,5,3,3,9,9,8,8,0,0,3,3,6,6,3,3,5,5,1,1
760,267.916917772319,758.204046473386,4,7,0,7,0,3,3,8,8,4,4,2,2,0,0,7,7,1,1,0,0,3,4,6,6,7,7,6,6,0,0,2,4,7,7,2,9,0,2,4,4,2,0,4,4,3,0,5,5,4,4,1,1,1,1,2,2,9,3,5,5,0,0,1,1,6,2,3,4,3,4,1,1,1,1,4,4,7,7,4,4,2,4,3,3,7,0,0,2,6,6,6,6,4,3,8,8,7,7,0,0,6,4,2,2,7,7,7,7,5,1,0,0,13,13,4,4,1,0,1,1
761,287.190271194105,758.204046473386,4,0,0,0,0,3,3,8,8,4,4,7,7,5,5,0,6,3,3,4,4,4,4,3,3,6,6,3,3,5,5,4,4,2,2,9,9,2,2,2,2,0,0,6,6,0,0,9,9,2,2,1,1,3,3,1,1,3,5,2,2,2,3,1,1,2,2,4,4,4,4,2,2,8,8,1,1,4,5,4,4,4,4,0,0,0,0,6,6,5,5,6,6,3,3,8,8,4,4,7,7,4,4,1,1,8,8,8,1,1,1,0,0,0,0,6,6,0,0,1,1
762,306.46362461589,758.204046473386,4,0,0,0,0,3,3,10,10,4,4,5,5,2,2,6,6,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,3,11,2,4,4,2,2,7,7,0,0,7,7,0,0,9,9,9,9,4,4,9,9,5,5,5,5,6,2,3,3,6,6,2,2,4,4,4,4,8,8,8,8,1,1,5,5,7,7,6,4,0,0,0,0,8,8,7,7,1,1,3,3,3,3,9,9,9,9,4,4,3,3,8,8,1,1,1,1,2,2,0,0,3,3,0,0,3,3
763,325.736978037676,758.204046473386,4,3,3,7,7,5,5,5,5,6,6,2,2,5,5,7,7,6,6,2,2,1,1,8,8,5,5,2,2,5,5,7,7,6,6,7,7,1,1,3,3,5,5,4,4,1,0,5,5,0,0,2,2,8,8,4,4,1,1,2,2,1,3,6,6,10,10,7,7,2,2,1,1,3,3,7,7,1,1,9,9,1,1,4,4,8,8,7,7,5,5,2,1,7,7,0,3,1,1,7,7,0,0,0,0,3,3,9,9,2,2,0,0,9,9,3,3,4,4,4,4
764,422.103745146603,758.204046473386,3,3,3,3,3,6,0,0,0,0,2,5,5,5,5,1,1,2,2,7,7,2,2,4,4,0,2,0,0,5,5,9,6,4,4,6,6,1,1,7,7,5,4,0,0,1,1,4,4,0,0,3,3,4,0,5,3,7,2,3,3,1,1,2,2,8,0,8,0,2,1,5,1,8,8,0,0,1,1,1,1,1,3,7,1,2,2,5,5,4,4,0,0,1,2,3,3,1,1,9,9,0,7,4,4,3,0,5,0,2,2,0,6,9,9,1,0,4,4,1,6
765,441.377098568389,758.204046473386,3,8,8,3,3,0,0,0,0,2,2,4,4,5,5,1,1,2,2,7,7,6,6,5,5,2,2,0,0,5,5,2,6,13,13,6,6,5,5,3,3,4,4,0,0,6,5,6,6,8,8,3,3,0,0,3,3,2,2,6,6,1,1,6,6,0,0,0,0,1,1,1,1,3,3,8,8,10,0,1,1,5,5,1,1,6,6,7,7,4,4,0,0,2,2,1,1,1,1,7,7,7,7,4,4,0,0,0,0,4,4,6,6,10,10,0,0,4,4,6,6
766,460.650451990174,758.204046473386,3,4,8,3,3,0,0,3,0,2,2,2,2,1,1,0,0,8,8,8,7,6,6,8,5,2,2,5,0,1,1,6,6,3,3,8,8,6,6,8,8,4,4,4,4,5,5,4,4,3,8,5,3,7,7,2,2,4,4,7,7,5,5,2,2,0,0,3,3,1,1,4,4,6,6,3,3,0,0,9,9,5,5,1,1,10,6,5,7,1,1,0,0,2,2,7,7,8,8,8,8,7,7,2,2,0,0,0,0,4,4,6,6,4,4,0,0,2,2,4,4
