barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
522,942.484287534812,565.470512255531,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,9,8,10,9,10,1
523,961.757640956598,565.470512255531,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,8,8,10,9,10,7
524,981.030994378384,565.470512255531,8,7,8,2,10,7,5,9,5,10,4,9,8,5,6,6,10,9,4,4,7,3,10,9,9,8,8,10,9,10,7
525,287.190271194105,584.743865677316,4,7,8,2,5,7,7,9,2,3,4,9,8,5,9,6,5,9,4,4,1,3,3,2,2,8,8,10,6,1,2
526,364.283684881247,584.743865677316,3,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,8,8,6,1,7
527,422.103745146603,584.743865677316,8,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,10,8,3,8,6,1,7
528,441.377098568389,584.743865677316,8,10,1,5,4,4,6,9,4,9,6,9,6,5,9,1,5,8,1,1,1,1,5,2,4,8,3,7,6,1,10
529,460.650451990174,584.743865677316,8,7,8,2,5,7,5,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,10,8,3,8,6,1,6
530,672.657339629815,584.743865677316,10,4,6,6,3,2,7,4,4,2,8,1,4,6,5,5,1,3,1,9,3,3,9,4,2,1,1,5,5,1,2
531,691.930693051601,584.743865677316,10,4,6,6,3,2,5,4,7,3,8,1,4,6,5,5,1,4,3,9,3,3,4,4,2,1,1,5,5,1,2
532,769.024106738743,584.743865677316,4,3,8,2,5,2,7,4,2,10,4,9,8,5,5,5,5,9,4,4,3,3,3,2,2,8,8,3,1,1,2
533,788.297460160528,584.743865677316,4,7,1,2,5,4,5,4,5,10,4,9,8,5,6,10,5,4,4,1,1,1,3,2,2,9,8,5,9,1,6
534,807.570813582314,584.743865677316,4,7,8,2,10,2,5,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
535,826.844167004099,584.743865677316,6,7,4,2,10,3,7,9,5,10,4,9,8,5,6,10,5,9,4,5,7,4,10,9,9,9,8,10,9,10,1
536,846.117520425885,584.743865677316,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
537,865.39087384767,584.743865677316,6,7,4,2,10,3,1,9,5,10,3,9,8,5,6,10,5,9,4,5,7,4,10,9,9,9,8,4,9,10,1
538,884.664227269456,584.743865677316,8,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
539,903.937580691241,584.743865677316,8,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,9,8,10,9,10,1
540,923.210934113027,584.743865677316,8,7,8,2,10,4,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,9,8,10,9,10,1
541,961.757640956598,584.743865677316,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,6,10,9,4,4,7,3,10,9,9,9,8,10,9,10,1
542,981.030994378384,584.743865677316,8,7,8,2,10,10,7,9,5,10,7,9,8,5,6,6,10,9,4,4,7,3,10,9,9,10,8,10,9,10,7
543,267.916917772319,604.017219099102,4,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,5,9,4,4,7,3,3,2,9,8,8,10,6,1,7
544,287.190271194105,604.017219099102,4,7,8,2,5,7,7,9,2,10,4,9,8,5,9,6,5,9,4,4,7,3,3,2,2,8,8,10,6,1,7
545,345.010331459461,604.017219099102,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,8,10,6,1,7
546,402.830391724818,604.017219099102,8,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,8,6,1,7
547,422.103745146603,604.017219099102,8,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,8,6,1,7
548,441.377098568389,604.017219099102,8,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,8,6,1,7
549,518.470512255531,604.017219099102,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,5,2,1,1,3,5,1,2
550,537.743865677316,604.017219099102,1,3,6,6,3,2,7,6,2,3,1,4,5,6,5,7,1,3,3,3,3,3,4,5,2,1,1,3,5,1,4
551,557.017219099102,604.017219099102,1,3,6,6,3,5,7,6,2,3,1,4,5,6,5,7,1,3,3,3,3,3,4,5,2,1,1,3,5,1,4
552,576.290572520888,604.017219099102,1,4,6,6,3,2,7,4,7,2,8,4,4,6,5,7,1,3,3,9,3,3,4,4,2,1,1,3,5,1,2
553,595.563925942673,604.017219099102,2,4,6,6,3,2,7,4,7,2,8,4,4,3,5,3,1,3,3,9,3,3,9,4,2,1,1,3,5,5,2
554,614.837279364459,604.017219099102,2,4,6,6,3,2,9,4,6,2,8,4,7,3,5,8,1,3,3,9,8,8,5,4,4,1,1,3,5,5,2
555,634.110632786244,604.017219099102,2,4,6,6,8,2,4,4,6,2,8,4,4,3,5,8,1,3,3,9,3,3,9,4,2,1,1,3,5,5,2
556,653.38398620803,604.017219099102,2,4,6,6,8,2,5,4,7,2,8,4,4,3,5,5,1,4,3,9,3,3,9,4,2,1,1,5,5,5,6
557,672.657339629815,604.017219099102,2,4,6,6,8,2,4,4,7,2,8,4,4,3,5,3,9,3,3,9,3,3,9,4,2,1,1,3,5,5,2
558,691.930693051601,604.017219099102,2,4,6,6,5,2,7,4,7,2,8,4,4,6,5,5,1,3,3,9,3,3,9,4,2,1,1,3,5,1,2
559,749.750753316957,604.017219099102,4,3,8,6,5,2,7,4,2,3,4,9,8,6,5,5,1,3,3,3,3,3,3,2,2,8,1,3,1,1,2
560,769.024106738743,604.017219099102,4,7,1,2,4,2,5,4,4,10,4,1,8,5,9,5,5,4,4,1,3,5,3,2,2,8,8,5,6,1,6
561,788.297460160528,604.017219099102,4,7,8,2,5,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,3,9,2,9,8,10,9,1,1
562,884.664227269456,604.017219099102,8,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,6,7,2,10,9,9,9,8,10,9,10,1
563,903.937580691241,604.017219099102,8,7,8,2,10,10,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,2,10,9,9,9,8,10,9,10,1
564,923.210934113027,604.017219099102,8,7,8,2,10,10,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,9,8,10,9,10,1
565,961.757640956598,604.017219099102,5,7,8,5,10,10,7,9,5,10,7,9,8,5,6,6,10,9,4,4,7,9,10,9,9,10,8,10,9,10,10
566,981.030994378384,604.017219099102,5,7,8,5,5,10,7,9,5,10,7,9,8,5,6,6,10,9,4,4,7,9,10,9,9,10,8,10,9,10,10
567,1000.30434780017,604.017219099102,5,7,8,5,4,10,5,9,5,10,7,9,8,5,6,6,10,9,4,1,7,9,10,9,9,10,8,5,9,10,10
568,229.370210928748,623.290572520888,6,7,8,2,5,7,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,3,9,9,8,8,10,6,10,1
569,248.643564350534,623.290572520888,6,7,8,2,5,3,7,9,5,10,4,9,8,5,9,6,5,9,4,4,7,3,3,2,9,8,8,10,6,10,7
570,267.916917772319,623.290572520888,4,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,5,9,4,4,7,3,3,2,9,8,8,10,6,1,7
571,325.736978037676,623.290572520888,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,8,10,6,6,7
572,345.010331459461,623.290572520888,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,8,6,6,7
573,364.283684881247,623.290572520888,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,7,4,7,3,3,2,2,8,3,10,6,6,7
574,383.557038303032,623.290572520888,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,8,6,6,7
575,402.830391724818,623.290572520888,8,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,5,6,1,7
576,422.103745146603,623.290572520888,8,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,8,6,1,7
577,499.197158833745,623.290572520888,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,1,2
578,518.470512255531,623.290572520888,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,1,2
579,537.743865677316,623.290572520888,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,7,1,3,3,3,3,3,4,5,2,1,1,3,5,1,2
580,557.017219099102,623.290572520888,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,1,2
581,576.290572520888,623.290572520888,1,3,6,6,3,2,7,4,7,3,8,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,1,2
582,595.563925942673,623.290572520888,2,4,6,6,3,2,7,4,7,2,8,4,4,3,5,3,1,3,3,9,3,3,9,4,2,1,1,3,5,5,2
583,614.837279364459,623.290572520888,2,4,6,6,3,2,7,4,6,2,8,4,4,3,5,8,8,3,7,9,3,5,9,4,2,1,1,7,5,7,2
584,634.110632786244,623.290572520888,2,4,6,6,8,2,4,4,7,2,8,4,4,3,5,3,9,3,3,9,3,3,9,4,2,1,1,3,5,5,2
585,653.38398620803,623.290572520888,2,4,6,6,8,2,4,4,7,2,8,4,4,3,5,3,9,3,3,9,3,5,9,4,2,1,1,9,5,5,2
586,672.657339629815,623.290572520888,2,4,6,6,8,5,4,4,7,2,8,4,4,3,5,8,8,3,3,9,3,3,9,7,2,5,1,9,5,5,2
587,691.930693051601,623.290572520888,2,4,6,6,8,2,5,4,7,2,8,4,4,3,5,5,1,4,3,9,3,3,9,4,2,3,1,5,5,5,6
588,749.750753316957,623.290572520888,4,4,6,6,5,2,6,4,2,3,8,9,6,6,5,5,1,3,3,3,3,3,5,4,4,8,1,3,6,1,2
589,769.024106738743,623.290572520888,4,7,8,2,5,2,7,4,2,10,4,9,8,5,9,5,5,9,3,4,7,3,3,2,2,8,8,10,6,1,7
590,903.937580691241,623.290572520888,8,7,8,5,10,10,7,9,5,10,4,9,8,5,6,10,10,9,4,6,7,2,10,9,10,9,8,8,9,10,1
591,923.210934113027,623.290572520888,8,7,8,5,10,10,5,9,5,10,7,9,8,5,6,10,10,9,4,6,7,9,10,9,9,9,8,10,9,10,10
592,942.484287534812,623.290572520888,8,7,8,5,10,10,7,9,5,10,7,9,8,5,6,6,10,9,4,6,7,9,10,9,9,10,8,10,9,10,10
593,961.757640956598,623.290572520888,5,10,8,5,5,10,7,9,5,10,7,9,8,5,6,6,10,9,4,6,7,9,10,9,9,10,8,10,9,10,10
594,981.030994378384,623.290572520888,5,10,8,5,5,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,9,10,8,10,9,10,10
595,1000.30434780017,623.290572520888,5,10,8,5,5,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,9,10,8,10,9,10,10
596,190.823504085177,642.563925942673,6,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
597,210.096857506962,642.563925942673,6,7,8,2,10,7,7,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,9,8,10,9,10,1
598,229.370210928748,642.563925942673,6,7,8,2,5,7,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,3,9,9,8,8,10,6,10,1
599,248.643564350534,642.563925942673,6,7,8,2,5,7,7,9,5,10,4,9,8,5,9,6,5,9,4,4,7,3,3,2,9,8,8,10,6,10,7
600,325.736978037676,642.563925942673,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,10,6,6,7
601,345.010331459461,642.563925942673,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,10,6,6,7
602,364.283684881247,642.563925942673,5,10,8,2,5,7,9,9,2,9,4,9,8,5,9,6,5,8,8,4,8,8,3,2,2,8,3,8,6,6,7
603,383.557038303032,642.563925942673,5,10,8,2,5,7,9,9,6,9,4,9,7,5,9,6,5,8,8,4,8,8,3,2,2,8,3,8,6,6,7
604,460.650451990174,642.563925942673,10,3,6,6,3,1,5,4,2,3,2,1,5,6,5,5,1,4,3,3,1,3,4,4,2,3,1,5,1,1,2
605,479.92380541196,642.563925942673,10,3,6,6,4,1,5,4,2,3,2,1,5,6,5,5,1,4,3,3,3,3,4,4,2,3,1,5,1,1,2
606,499.197158833745,642.563925942673,1,3,2,6,3,1,5,4,2,3,2,3,5,6,5,5,1,4,3,3,1,3,4,4,1,3,1,3,1,2,2
607,518.470512255531,642.563925942673,1,3,6,6,3,1,2,4,2,3,1,3,5,6,5,5,1,3,3,3,3,2,4,4,2,1,1,3,1,2,2
608,537.743865677316,642.563925942673,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,1,2
609,557.017219099102,642.563925942673,1,3,6,6,4,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,5,4,4,2,1,1,3,5,1,2
610,576.290572520888,642.563925942673,1,3,6,6,3,2,5,4,2,3,1,4,5,6,5,5,1,4,3,3,3,3,4,4,2,3,1,5,5,1,6
611,595.563925942673,642.563925942673,2,4,1,6,4,4,7,4,4,2,8,4,4,6,5,5,1,4,1,1,3,1,5,4,2,1,1,5,5,5,6
612,614.837279364459,642.563925942673,2,4,6,6,3,2,9,4,6,2,6,4,7,3,5,8,9,3,3,9,8,1,5,4,4,1,1,7,5,5,2
613,634.110632786244,642.563925942673,2,4,6,6,8,2,9,4,6,2,8,4,4,3,5,8,9,3,3,9,8,8,9,4,2,1,1,9,5,5,2
614,653.38398620803,642.563925942673,2,4,6,6,8,2,4,4,7,2,8,4,4,3,3,8,9,3,3,9,3,3,9,4,2,1,1,9,3,5,8
615,672.657339629815,642.563925942673,2,4,6,6,8,2,4,2,7,2,8,4,4,3,3,3,9,3,3,9,3,3,9,4,6,1,1,9,3,5,8
616,691.930693051601,642.563925942673,2,4,6,6,8,2,4,4,6,2,8,4,4,3,3,8,9,3,3,9,3,3,9,4,6,1,1,9,3,5,2
617,749.750753316957,642.563925942673,4,4,6,6,5,2,5,4,4,3,8,1,8,6,5,5,1,4,1,3,1,3,9,4,2,8,1,5,6,1,6
618,769.024106738743,642.563925942673,4,7,8,2,5,2,7,4,2,3,4,9,8,5,9,5,5,3,3,4,7,3,3,2,2,8,8,10,6,1,7
619,846.117520425885,642.563925942673,2,7,8,2,10,5,7,9,5,10,4,9,8,5,6,10,8,9,7,6,7,5,10,9,2,9,8,10,9,7,1
620,903.937580691241,642.563925942673,8,10,8,5,10,10,7,9,5,9,4,9,8,5,6,10,10,9,8,6,7,9,10,9,10,9,8,8,9,10,10
621,923.210934113027,642.563925942673,8,10,8,5,10,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,10,10
622,942.484287534812,642.563925942673,8,10,8,5,5,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,10,10
623,961.757640956598,642.563925942673,5,10,8,5,5,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,4,10,8,8,9,10,10
624,981.030994378384,642.563925942673,5,10,8,5,5,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,10,10
625,1000.30434780017,642.563925942673,5,10,8,5,5,10,7,9,5,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,10,10
626,152.276797241606,661.837279364459,8,7,10,10,10,4,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
627,171.550150663391,661.837279364459,8,7,10,10,10,7,10,10,8,4,7,8,6,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
628,190.823504085177,661.837279364459,6,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
629,210.096857506962,661.837279364459,6,7,10,10,10,7,10,9,5,10,4,9,8,5,6,10,4,10,4,10,5,3,10,9,9,9,8,10,9,10,1
630,229.370210928748,661.837279364459,6,7,8,2,10,7,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,3,9,9,8,8,10,6,10,1
631,306.46362461589,661.837279364459,5,7,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
632,325.736978037676,661.837279364459,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,10,6,6,7
633,345.010331459461,661.837279364459,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,8,6,6,7
634,364.283684881247,661.837279364459,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,5,3,2,2,8,3,8,6,6,7
635,460.650451990174,661.837279364459,10,3,2,1,3,1,2,1,1,3,2,3,5,6,2,2,2,1,2,3,2,2,4,1,1,1,2,2,1,2,2
636,479.92380541196,661.837279364459,10,3,2,1,2,1,2,1,1,3,2,3,5,6,2,2,2,1,2,3,2,2,4,1,1,1,2,2,1,2,2
637,499.197158833745,661.837279364459,10,3,2,1,3,1,2,1,1,3,2,3,5,6,2,2,2,1,3,3,3,2,4,4,1,1,1,2,1,2,2
638,614.837279364459,661.837279364459,7,4,6,6,8,2,4,2,7,2,8,4,4,3,3,3,9,3,3,9,3,7,8,4,2,1,1,3,3,5,9
639,634.110632786244,661.837279364459,7,8,5,7,7,9,8,2,9,2,9,4,9,7,7,9,6,7,9,7,9,7,6,7,7,5,7,6,7,8,9
640,653.38398620803,661.837279364459,7,8,6,7,8,8,4,2,9,7,8,4,4,3,3,9,9,5,6,9,9,7,8,7,6,7,5,6,3,5,9
641,672.657339629815,661.837279364459,7,8,6,7,8,8,4,2,9,7,8,4,4,3,3,9,9,5,6,9,9,7,8,7,6,5,5,6,3,5,9
642,691.930693051601,661.837279364459,7,8,5,7,8,8,4,2,9,7,8,4,4,3,3,9,9,5,6,9,9,7,8,7,6,5,5,6,3,5,9
643,749.750753316957,661.837279364459,4,4,6,6,4,2,5,4,7,2,8,1,4,6,5,3,1,4,3,9,3,3,4,4,2,3,1,5,3,1,6
644,769.024106738743,661.837279364459,4,4,1,2,5,4,6,4,4,3,6,1,6,6,5,1,5,3,1,1,7,1,5,4,2,8,1,7,6,1,2
645,788.297460160528,661.837279364459,2,7,6,2,4,2,7,4,2,3,4,1,8,5,5,5,5,3,3,3,7,5,3,4,2,8,1,10,6,1,7
646,826.844167004099,661.837279364459,2,7,8,2,5,2,7,9,2,9,4,9,8,5,9,6,5,9,3,6,7,3,3,2,10,8,8,10,9,1,7
647,846.117520425885,661.837279364459,2,7,8,2,5,10,7,9,2,9,4,9,8,5,9,6,5,9,3,6,7,3,3,2,10,10,8,8,9,1,10
648,903.937580691241,661.837279364459,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,1,10
649,923.210934113027,661.837279364459,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,1,10
650,942.484287534812,661.837279364459,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,1,10
651,961.757640956598,661.837279364459,5,10,8,5,5,10,8,9,2,9,7,9,9,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,8,10
652,981.030994378384,661.837279364459,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,10,9,10,10,8,8,9,1,10
653,1000.30434780017,661.837279364459,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,9,10,10,8,8,9,1,10
654,113.730090398035,681.110632786244,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
655,133.00344381982,681.110632786244,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
656,152.276797241606,681.110632786244,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
657,171.550150663391,681.110632786244,8,7,10,10,10,7,10,10,8,4,7,8,6,10,6,10,4,10,4,10,5,9,10,9,4,9,9,7,9,10,1
658,190.823504085177,681.110632786244,6,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
659,287.190271194105,681.110632786244,5,7,1,2,4,4,5,9,4,10,4,9,8,5,9,6,5,8,4,1,7,5,3,2,2,8,3,10,6,6,7
660,306.46362461589,681.110632786244,5,7,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,5,3,2,2,8,3,10,6,6,7
661,325.736978037676,681.110632786244,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,10,6,6,7
662,345.010331459461,681.110632786244,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,5,3,2,2,8,3,10,6,6,7
663,441.377098568389,681.110632786244,10,2,2,1,2,1,2,1,1,3,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
664,460.650451990174,681.110632786244,10,3,2,1,2,1,2,1,1,3,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
665,479.92380541196,681.110632786244,10,3,2,1,2,1,2,1,1,3,2,3,5,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
666,634.110632786244,681.110632786244,7,8,6,7,8,8,4,2,9,2,8,4,4,3,3,9,9,5,6,9,9,7,8,7,6,7,5,6,3,5,9
667,653.38398620803,681.110632786244,7,8,5,7,8,8,4,2,9,7,8,4,4,3,3,9,9,5,6,9,9,7,8,7,6,5,5,6,3,5,9
668,672.657339629815,681.110632786244,7,8,3,8,8,8,4,2,9,7,8,4,4,3,3,9,9,5,6,9,9,7,8,8,6,7,5,6,3,5,9
669,691.930693051601,681.110632786244,7,8,5,7,7,9,8,5,9,7,9,7,9,7,7,9,6,7,9,7,9,7,6,7,7,5,5,6,7,8,9
670,769.024106738743,681.110632786244,4,4,6,6,5,2,4,4,7,2,8,10,4,6,5,3,7,3,3,9,6,3,9,4,6,1,1,9,6,1,8
671,788.297460160528,681.110632786244,2,6,6,6,5,5,4,4,7,2,8,10,4,6,8,3,7,3,7,9,6,6,9,4,2,5,1,9,6,5,8
672,807.570813582314,681.110632786244,2,7,6,2,5,2,4,9,6,3,4,10,8,5,8,5,5,3,3,3,6,6,9,4,2,10,1,8,6,9,7
673,826.844167004099,681.110632786244,2,10,8,2,5,10,7,9,2,9,4,10,8,5,8,6,5,8,3,6,7,6,3,2,10,10,1,8,6,1,10
674,846.117520425885,681.110632786244,2,10,8,2,5,10,7,9,2,9,4,9,8,5,9,6,5,8,8,6,7,6,3,2,10,10,8,8,6,1,10
675,903.937580691241,681.110632786244,5,10,8,5,5,10,9,9,6,9,7,9,7,5,9,6,10,9,8,6,7,8,3,2,10,10,8,8,9,1,10
676,923.210934113027,681.110632786244,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,2,10,10,8,8,9,1,10
677,942.484287534812,681.110632786244,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,9,10,10,8,8,9,1,10
678,961.757640956598,681.110632786244,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,9,10,10,8,8,9,1,10
679,981.030994378384,681.110632786244,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,9,10,10,8,8,9,1,10
680,1000.30434780017,681.110632786244,5,10,8,5,5,10,7,9,2,9,7,9,8,5,9,6,10,9,8,6,7,9,3,9,10,10,8,8,9,1,10
681,113.730090398035,700.38398620803,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
682,133.00344381982,700.38398620803,8,7,10,10,10,4,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,5,9,10,1
683,152.276797241606,700.38398620803,8,7,10,10,10,7,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
684,171.550150663391,700.38398620803,8,7,10,10,10,4,10,10,8,4,7,8,8,10,6,10,4,10,4,10,5,9,10,9,9,9,9,10,9,10,1
685,287.190271194105,700.38398620803,5,7,8,2,4,7,7,9,2,10,4,9,8,5,9,6,5,8,4,4,7,5,3,2,2,8,3,10,6,6,7
686,306.46362461589,700.38398620803,4,7,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,7,3,3,2,2,8,3,10,6,6,7
687,325.736978037676,700.38398620803,4,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,10,6,6,7
688,345.010331459461,700.38398620803,5,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,7,3,3,2,2,8,3,10,6,6,7
689,441.377098568389,700.38398620803,10,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
690,460.650451990174,700.38398620803,10,2,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
691,537.743865677316,700.38398620803,6,3,2,1,3,1,2,1,1,3,2,3,5,6,5,2,2,1,3,3,2,2,4,4,1,1,1,2,1,2,2
692,557.017219099102,700.38398620803,6,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,2,4,4,2,1,1,3,1,1,2
693,576.290572520888,700.38398620803,6,4,6,6,3,2,7,4,7,3,1,4,5,3,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,1,2
694,653.38398620803,700.38398620803,7,8,5,7,8,8,8,5,9,7,9,4,9,3,7,9,9,7,6,9,9,7,6,7,6,5,5,6,7,5,9
695,672.657339629815,700.38398620803,7,8,5,7,8,8,4,5,9,7,8,5,9,3,7,9,9,5,9,9,9,7,6,7,7,7,7,6,7,5,9
696,691.930693051601,700.38398620803,7,8,3,8,8,8,4,2,9,7,8,5,4,3,3,9,9,5,6,9,9,7,8,8,6,7,5,6,3,5,9
